"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"372.smithwa","12","tsan","(nil)","n/a","n/a","ImplTaskRegion1",0.00752568,89.6903,1301089,55154597680,1886188,128473335707,40518,2188382254,42700,3490970,67660,1038078907,36287,2587727,73693,2184116308,44247,468456125,1301089,55154597680,1562044,110966277675,24896,54829384,299248,17452228648,235568,13725281464,353976,3747649000
"372.smithwa","12","tsan","0x4c3688","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_tsan-profiler.0000/verifyData.c","46","ImplTaskRegion2",0.0341725,0.0341725,2041142,2041142,6358717,6358717,36062,36062,38205,38205,70018,70018,15311,15311,28825,28825,15251,15251,2041142,2041142,6070221,6070221,180384,180384,108112,108112,108592,108592,122008,122008
"372.smithwa","12","tsan","0x4c4aa9","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_tsan-profiler.0000/pairwiseAlign.c","394","ImplTaskRegion3",1040.39,1040.39,658228377275,658228377275,1534918762580,1534918762580,26155219297,26155219297,25577004,25577004,12308888305,12308888305,25139969,25139969,26102900480,26102900480,3951178185,3951178185,658228377275,658228377275,1325677008204,1325677008204,619670288,619670288,208622084088,208622084088,177213778360,177213778360,31609425480,31609425480
"372.smithwa","12","tsan","0x4c9748","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_tsan-profiler.0000/scanBackward.c","957","ImplTaskRegion4",35.5109,35.5109,2248945180,2248945180,4191265955,4191265955,80930123,80930123,9021475,9021475,68389446,68389446,1031786,1031786,66594249,66594249,17241701,17241701,2248945180,2248945180,3543824971,3543824971,122941280,122941280,524499704,524499704,394820384,394820384,137933608,137933608
"372.smithwa","12","tsan","0x4cdc40","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_tsan-profiler.0000/mergeAlignment.c","160","ImplTaskRegion5",0.0982621,0.0982621,36204378,36204378,77623241,77623241,446241,446241,32055,32055,429196,429196,16399,16399,626990,626990,279676,279676,36204378,36204378,74053313,74053313,-1314800,-1314800,4884728,4884728,2778512,2778512,2237408,2237408
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"372.smithwa","12","archer-sampling","(nil)","n/a","n/a","ImplTaskRegion1",0.00717497,96.0159,985025,74878466275,1612111,154073190303,40442,2170170088,44767,4752160,70154,1132376648,37377,3829131,73846,2166177642,44902,493970959,985025,74878466275,1288575,136711829599,31784,62572616,291752,17298788088,231552,13377653464,359216,3951767672
"372.smithwa","12","archer-sampling","0x4c4db8","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-sampling-profiler.0000/verifyData.c","46","ImplTaskRegion2",0.0326896,0.0326896,1955851,1955851,5574076,5574076,62924,62924,51122,51122,108637,108637,19664,19664,37173,37173,19613,19613,1955851,1955851,5070684,5070684,363320,363320,140072,140072,140480,140480,156904,156904
"372.smithwa","12","archer-sampling","0x4c61d9","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-sampling-profiler.0000/pairwiseAlign.c","394","ImplTaskRegion3",1116.58,1116.58,886321581226,886321581226,1814676256552,1814676256552,25600091439,25600091439,36654659,36654659,13078005813,13078005813,36154374,36154374,25556104366,25556104366,3593032708,3593032708,886321581226,886321581226,1609875525040,1609875525040,641131576,641131576,204159599936,204159599936,175704573264,175704573264,28744261664,28744261664
"372.smithwa","12","archer-sampling","0x4cae78","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-sampling-profiler.0000/scanBackward.c","957","ImplTaskRegion4",35.2428,35.2428,2487495717,2487495717,4623189486,4623189486,78936328,78936328,9450038,9450038,66827475,66827475,1232258,1232258,62708634,62708634,15407102,15407102,2487495717,2487495717,3991698862,3991698862,139679616,139679616,491811008,491811008,378412256,378412256,123256816,123256816
"372.smithwa","12","archer-sampling","0x4cf370","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-sampling-profiler.0000/mergeAlignment.c","160","ImplTaskRegion5",0.0894501,0.0894501,44580942,44580942,91268700,91268700,222136,222136,39621,39621,225185,225185,18772,18772,195913,195913,128057,128057,44580942,44580942,89491612,89491612,359960,359960,1417128,1417128,542848,542848,1024456,1024456
