"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"362.fma3d","12","tsan","(nil)","n/a","n/a","ImplTaskRegion1",19.1115,76.9179,19011608687,47806880012,29818168758,96251797993,1110839035,2906883537,787200739,1717668185,1331716264,3325079512,2053530,6414793,1152052637,4212419291,849606153,1827892977,19011608687,47806880012,20931456478,72996729697,-313280576,-10392967688,9199992856,33648035984,2419571872,19076210512,6796849224,14623143816
"362.fma3d","12","tsan","0x5e4d88","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","866","ImplTaskRegion2",0.0313318,0.0313318,1832647,1832647,5286535,5286535,33710,33710,31659,31659,60779,60779,10868,10868,23623,23623,12908,12908,1832647,1832647,5016855,5016855,167640,167640,102040,102040,85720,85720,103264,103264
"362.fma3d","12","tsan","0x5e56f2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","967","ImplTaskRegion3",0.000251293,0.000251293,20265,20265,63938,63938,2929,2929,4656,4656,7225,7225,625,625,2143,2143,1203,1203,20265,20265,40506,40506,11288,11288,12144,12144,7520,7520,9624,9624
"362.fma3d","12","tsan","0x5e5716","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","985","ImplTaskRegion4",0.0237904,0.0237904,1555417,1555417,8116223,8116223,2591,2591,4349,4349,6510,6510,264,264,1554,1554,770,770,1555417,1555417,8095495,8095495,10408,10408,10320,10320,6272,6272,6160,6160
"362.fma3d","12","tsan","0x5e647b","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","124","ImplTaskRegion5",14.0559,14.0559,152743706,152743706,799795271,799795271,38703,38703,25788,25788,37573,37573,13272,13272,20952,20952,10623,10623,152743706,152743706,799485647,799485647,248184,248184,61440,61440,82632,82632,84984,84984
"362.fma3d","12","tsan","0x5e6724","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","150","ImplTaskRegion6",0.00821185,0.00821185,596804,596804,2904381,2904381,6596,6596,10007,10007,14101,14101,4023,4023,8395,8395,5110,5110,596804,596804,2851613,2851613,17792,17792,34976,34976,26280,26280,40880,40880
"362.fma3d","12","tsan","0x5c5f85","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","1621","ImplTaskRegion7",0.000675678,0.000675678,42886,42886,189459,189459,2477,2477,5569,5569,7825,7825,1119,1119,1599,1599,1121,1121,42886,42886,169643,169643,15976,15976,3840,3840,3824,3824,8968,8968
"362.fma3d","12","tsan","0x5c60a0","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","1638","ImplTaskRegion8",0.000539541,0.000539541,42394,42394,185086,185086,2143,2143,4521,4521,6457,6457,469,469,788,788,427,427,42394,42394,167942,167942,14592,14592,2552,2552,2888,2888,3416,3416
"362.fma3d","12","tsan","0x5c64f7","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","1694","ImplTaskRegion9",0.000659466,0.000659466,50693,50693,225712,225712,1958,1958,4176,4176,5952,5952,313,313,533,533,276,276,50693,50693,210048,210048,13904,13904,1760,1760,2056,2056,2208,2208
"362.fma3d","12","tsan","0x5c6626","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/362.fma3d/build/build_base_tsan-profiler.0000/fma1.f90","1739","ImplTaskRegion10",0.000630379,0.000630379,49469,49469,222228,222228,1791,1791,3818,3818,5467,5467,184,184,415,415,202,202,49469,49469,207900,207900,12480,12480,1848,1848,1704,1704,1616,1616
