"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"367.imagick","48","tsan","(nil)","n/a","n/a","ImplTaskRegion1",0.33024,55.8578,100495585,23649460008,273136194,59564561169,3275325,1652525787,377827,5458453,2564327,306378143,111316,4019756,2321295,2028885777,1592539,930635558,100495585,23649460008,246933594,46344354873,8522768,-2978721872,17679832,16198928168,5830048,8786001752,12740312,7445084464
"367.imagick","48","tsan","0x5c2b7a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_image.c","n/a","ImplTaskRegion2",0.232967,0.232967,13356580,13356580,50661602,50661602,125230,125230,137744,137744,240941,240941,43122,43122,107370,107370,49750,49750,13356580,13356580,49659762,49659762,487856,487856,513984,513984,460960,460960,398000,398000
"367.imagick","48","tsan","0x5186fe","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_decorate.c","406","ImplTaskRegion3",0.0119226,0.0119226,542469,542469,2619164,2619164,11802,11802,20170,20170,30760,30760,5223,5223,12282,12282,6347,6347,542469,542469,2524748,2524748,37944,37944,56472,56472,47480,47480,50776,50776
"367.imagick","48","tsan","0x66ed57","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_shear.c","1474","ImplTaskRegion4",0.0105882,0.0105882,534420,534420,2090032,2090032,24933,24933,33094,33094,50168,50168,6766,6766,20895,20895,8635,8635,534420,534420,1890568,1890568,86432,86432,113032,113032,98080,98080,69080,69080
"367.imagick","48","tsan","0x66f066","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_shear.c","1694","ImplTaskRegion5",0.0455456,0.0455456,2625197,2625197,11928228,11928228,20827,20827,36280,36280,54735,54735,5214,5214,20812,20812,12187,12187,2625197,2625197,11761612,11761612,41832,41832,124784,124784,69000,69000,97496,97496
"367.imagick","48","tsan","0x6966b4","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_transform.c","650","ImplTaskRegion6",0.021493,0.021493,1233665,1233665,6160069,6160069,11915,11915,18451,18451,28265,28265,3142,3142,10037,10037,4770,4770,1233665,1233665,6064749,6064749,40160,40160,55160,55160,42136,42136,38160,38160
"367.imagick","48","tsan","0x65ae7e","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_resize.c","2091","ImplTaskRegion7",0.528767,0.528767,12930128,12930128,37384378,37384378,899329,899329,935111,935111,1618219,1618219,69543,69543,645111,645111,408707,408707,12930128,12930128,30189746,30189746,2590088,2590088,4604544,4604544,1891232,1891232,3269656,3269656
"367.imagick","48","tsan","0x65b43e","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_resize.c","2335","ImplTaskRegion8",7.18147,7.18147,201875839,201875839,534087191,534087191,16869778,16869778,1147054,1147054,15072604,15072604,49735,49735,25396202,25396202,14457291,14457291,201875839,201875839,399128967,399128967,-67813512,-67813512,202771736,202771736,87511288,87511288,115658328,115658328
"367.imagick","48","tsan","0x589f49","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_enhance.c","3554","ImplTaskRegion9",9.71177,9.71177,69848683,69848683,201848226,201848226,8948479,8948479,721383,721383,8645452,8645452,72325,72325,14968035,14968035,9071530,9071530,69848683,69848683,130260394,130260394,-47577848,-47577848,119165680,119165680,47172040,47172040,72572240,72572240
"367.imagick","48","tsan","0x561070","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_effect.c","1425","ImplTaskRegion10",2603.81,2603.81,1093863427339,1093863427339,2769721598548,2769721598548,79869471797,79869471797,190704867,190704867,15204603380,15204603380,169672695,169672695,100430053202,100430053202,58428747141,58428747141,1093863427339,1093863427339,2130765824172,2130765824172,-163127269680,-163127269680,802083044056,802083044056,336010448488,336010448488,467429977128,467429977128
"367.imagick","48","tsan","0x5a0ae6","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_fx.c","3210","ImplTaskRegion11",34.4588,34.4588,1277510828,1277510828,3096483599,3096483599,124306839,124306839,31865775,31865775,127937952,127937952,517102,517102,249403008,249403008,170634723,170634723,1277510828,1277510828,2102028887,2102028887,-996632536,-996632536,1991087248,1991087248,630146280,630146280,1365077784,1365077784
"367.imagick","48","tsan","0x698633","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_transform.c","1368","ImplTaskRegion12",1.37539,1.37539,58498938,58498938,152464558,152464558,3565915,3565915,662536,662536,3134283,3134283,53331,53331,4576591,4576591,2668521,2668521,58498938,58498938,123937238,123937238,-7658760,-7658760,36186080,36186080,15264560,15264560,21348168,21348168
"367.imagick","48","tsan","0x5677ef","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_effect.c","2226","ImplTaskRegion13",20.6575,20.6575,634021491,634021491,1636178929,1636178929,66152289,66152289,1718520,1718520,42679538,42679538,411896,411896,94778848,94778848,62014816,62014816,634021491,634021491,1106960617,1106960617,-225717304,-225717304,754935616,754935616,262112256,262112256,496118528,496118528
