"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"370.mgrid331","48","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",11.6657,154.685,7487638112,55439668727,18455061033,91531672986,403755350,5885292312,212326106,882613212,598452217,2498037934,72355571,207729539,108313311,1167054557,43046227,841733704,7487638112,55439668727,18051305683,85646380674,367797610,4925967294,35957740,959325018,65267084,325320853,43046227,841733704
"370.mgrid331","48","ixe-base","0x404ea0","n/a","n/a","ImplTaskRegion2",11.5617,11.5617,3309623385,3309623385,7692569925,7692569925,75502233,75502233,31126468,31126468,77623519,77623519,7563348,7563348,27091148,27091148,17256107,17256107,3309623385,3309623385,7617067692,7617067692,55974433,55974433,19527800,19527800,9835041,9835041,17256107,17256107
"370.mgrid331","48","ixe-base","0x413a94","n/a","n/a","ImplTaskRegion3",5.21873,5.21873,500103614,500103614,745300775,745300775,95998991,95998991,5692823,5692823,48167270,48167270,1875945,1875945,27102692,27102692,18544900,18544900,500103614,500103614,649301784,649301784,70772244,70772244,25226747,25226747,8557792,8557792,18544900,18544900
"370.mgrid331","48","ixe-base","0x413d13","n/a","n/a","ImplTaskRegion4",211.2,211.2,2724358744,2724358744,3846566342,3846566342,291458555,291458555,20650902,20650902,188869368,188869368,1495041,1495041,172503773,172503773,113602299,113602299,2724358744,2724358744,3555107787,3555107787,120449823,120449823,171008732,171008732,58901474,58901474,113602299,113602299
"370.mgrid331","48","ixe-base","0x413e1c","n/a","n/a","ImplTaskRegion5",70.1381,70.1381,5026311746,5026311746,9568393440,9568393440,281575807,281575807,79344892,79344892,204324923,204324923,4728270,4728270,158395645,158395645,107105009,107105009,5026311746,5026311746,9286817633,9286817633,127908432,127908432,153667375,153667375,51290636,51290636,107105009,107105009
"370.mgrid331","48","ixe-base","0x413ef3","n/a","n/a","ImplTaskRegion6",2.02772,2.02772,359787271,359787271,604308144,604308144,86083231,86083231,2685714,2685714,35161292,35161292,1217446,1217446,14477687,14477687,11986249,11986249,359787271,359787271,518224913,518224913,72822990,72822990,13260241,13260241,2491438,2491438,11986249,11986249
"370.mgrid331","48","ixe-base","0x4087d9","n/a","n/a","ImplTaskRegion7",100.191,100.191,20562015444,20562015444,22109267113,22109267113,1279629974,1279629974,2231281526,2231281526,3294899457,3294899457,385412109,385412109,1263335363,1263335363,825624514,825624514,20562015444,20562015444,20829637139,20829637139,401706720,401706720,877923254,877923254,437710849,437710849,825624514,825624514
"370.mgrid331","48","ixe-base","0x412a3e","n/a","n/a","ImplTaskRegion8",18.2523,18.2523,740354028,740354028,1327264309,1327264309,149815270,149815270,5485762,5485762,31567597,31567597,1723923,1723923,28990715,28990715,21461470,21461470,740354028,740354028,1177449039,1177449039,122548478,122548478,27266792,27266792,7529245,7529245,21461470,21461470
"370.mgrid331","48","ixe-base","0x40747e","n/a","n/a","ImplTaskRegion9",1893.37,1893.37,829171731329,829171731329,1263503762352,1263503762352,130258181326,130258181326,1075889398,1075889398,22873947871,22873947871,417007502,417007502,15084112750,15084112750,12052807190,12052807190,829171731329,829171731329,1133245581026,1133245581026,115591076078,115591076078,14667105248,14667105248,3031305560,3031305560,12052807190,12052807190
"370.mgrid331","48","ixe-base","0x410bba","n/a","n/a","ImplTaskRegion10",388.071,388.071,190595647575,190595647575,253426309434,253426309434,18974127206,18974127206,984778378,984778378,5240196454,5240196454,202939446,202939446,3761137859,3761137859,3237425594,3237425594,190595647575,190595647575,234452182228,234452182228,15415928793,15415928793,3558198413,3558198413,523712265,523712265,3237425594,3237425594
"370.mgrid331","48","ixe-base","0x40969c","n/a","n/a","ImplTaskRegion11",2.82876,2.82876,357318993,357318993,429171968,429171968,27464995,27464995,57713088,57713088,80512421,80512421,8004384,8004384,25175091,25175091,14833209,14833209,357318993,357318993,401706973,401706973,10294288,10294288,17170707,17170707,10341882,10341882,14833209,14833209
