"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"363.swim","12","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",3.58247,111.727,2319172730,72544049910,3027896980,116167990813,148757090,16307026370,373819214,658304148,496902348,3410233911,60289920,167155068,110008193,1622028749,40001777,1285113295,2319172730,72544049910,2879139890,99860964443,99038817,14852152689,49718273,1454873681,70006416,336915454,40001777,1285113295
"363.swim","12","ixe-base","0x40555d","n/a","n/a","ImplTaskRegion2",7.40337,7.40337,2992010104,2992010104,7873347835,7873347835,93978588,93978588,38764113,38764113,96599392,96599392,8248244,8248244,28969956,28969956,15696471,15696471,2992010104,2992010104,7779369247,7779369247,73256876,73256876,20721712,20721712,13273485,13273485,15696471,15696471
"363.swim","12","ixe-base","0x4055d8","n/a","n/a","ImplTaskRegion3",1.05495,1.05495,216172694,216172694,313353295,313353295,31599556,31599556,9006160,9006160,21129848,21129848,2168644,2168644,9678030,9678030,5197679,5197679,216172694,216172694,281753739,281753739,24090170,24090170,7509386,7509386,4480351,4480351,5197679,5197679
"363.swim","12","ixe-base","0x405653","n/a","n/a","ImplTaskRegion4",0.125717,0.125717,30666619,30666619,33930703,33930703,1093140,1093140,691083,691083,1436679,1436679,234311,234311,450591,450591,199489,199489,30666619,30666619,32837563,32837563,876860,876860,216280,216280,251102,251102,199489,199489
"363.swim","12","ixe-base","0x40576e","n/a","n/a","ImplTaskRegion5",2.2476,2.2476,209320396,209320396,414712913,414712913,62919263,62919263,2191488,2191488,20514873,20514873,505308,505308,23305170,23305170,12804177,12804177,209320396,209320396,351793650,351793650,40119401,40119401,22799862,22799862,10500993,10500993,12804177,12804177
"363.swim","12","ixe-base","0x403156","n/a","n/a","ImplTaskRegion6",311.537,311.537,204848066680,204848066680,328620489187,328620489187,48532602149,48532602149,204964520,204964520,7211228606,7211228606,104395365,104395365,3976702999,3976702999,3484499945,3484499945,204848066680,204848066680,280087887038,280087887038,44660294515,44660294515,3872307634,3872307634,492203054,492203054,3484499945,3484499945
"363.swim","12","ixe-base","0x4031c5","n/a","n/a","ImplTaskRegion7",1.11912,1.11912,603278161,603278161,684892193,684892193,49191649,49191649,82903182,82903182,123639529,123639529,16853153,16853153,44029678,44029678,27229438,27229438,603278161,603278161,635700544,635700544,22015124,22015124,27176525,27176525,16800240,16800240,27229438,27229438
"363.swim","12","ixe-base","0x4013cc","n/a","n/a","ImplTaskRegion8",433.129,433.129,275873359981,275873359981,453708084883,453708084883,71174351812,71174351812,278654588,278654588,12310564957,12310564957,165435496,165435496,5940629717,5940629717,5081373631,5081373631,275873359981,275873359981,382533733071,382533733071,65399157591,65399157591,5775194221,5775194221,859256086,859256086,5081373631,5081373631
"363.swim","12","ixe-base","0x40143e","n/a","n/a","ImplTaskRegion9",1.16917,1.16917,577061239,577061239,658601791,658601791,43963310,43963310,84669006,84669006,122574081,122574081,17264037,17264037,38564413,38564413,22409513,22409513,577061239,577061239,614638481,614638481,22662934,22662934,21300376,21300376,16154900,16154900,22409513,22409513
"363.swim","12","ixe-base","0x4016e8","n/a","n/a","ImplTaskRegion10",95.0072,95.0072,81014552194,81014552194,100001370457,100001370457,15135044001,15135044001,167684277,167684277,5839643239,5839643239,71229953,71229953,1461983702,1461983702,1265560191,1265560191,81014552194,81014552194,84866326456,84866326456,13744290252,13744290252,1390753749,1390753749,196423511,196423511,1265560191,1265560191
"363.swim","12","ixe-base","0x401835","n/a","n/a","ImplTaskRegion11",0.68309,0.68309,233890437,233890437,459697269,459697269,72500161,72500161,1278133,1278133,9743858,9743858,384329,384329,7197948,7197948,5966779,5966779,233890437,233890437,387197108,387197108,65686542,65686542,6813619,6813619,1231169,1231169,5966779,5966779
"363.swim","12","ixe-base","0x402df8","n/a","n/a","ImplTaskRegion12",345.92,345.92,220350506689,220350506689,380839047820,380839047820,54600723341,54600723341,183028541,183028541,5072808129,5072808129,115915779,115915779,4895951322,4895951322,4285544312,4285544312,220350506689,220350506689,326238324479,326238324479,49820687798,49820687798,4780035543,4780035543,610407010,610407010,4285544312,4285544312
"363.swim","12","ixe-base","0x402e6a","n/a","n/a","ImplTaskRegion13",1.34284,1.34284,674990817,674990817,759494386,759494386,58034394,58034394,83212422,83212422,130391194,130391194,20692566,20692566,54707568,54707568,35784512,35784512,674990817,674990817,701459992,701459992,24019392,24019392,34015002,34015002,18923056,18923056,35784512,35784512
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"363.swim","12","base","(nil)","n/a","n/a","ImplTaskRegion1",0.18173,8.04586,142243908,1487876120,190800076,5427290947,5788936,927130548,8664488,12750320,12722739,339285563,1835295,4239640,7458635,789160178,6797866,712160942,142243908,1487876120,185011140,4500160399,165596,142210010,5623340,784920538,660769,76999236,6797866,712160942
"363.swim","12","base","0x40566d","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","209","ImplTaskRegion2",0.18196,0.18196,81351614,81351614,190954057,190954057,787654,787654,117290,117290,891354,891354,23870,23870,840721,840721,389805,389805,81351614,81351614,190166403,190166403,-29197,-29197,816851,816851,450916,450916,389805,389805
"363.swim","12","base","0x405689","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","225","ImplTaskRegion3",0.0524931,0.0524931,3033674,3033674,4561995,4561995,1518043,1518043,8881,8881,926683,926683,5621,5621,1230124,1230124,835280,835280,3033674,3033674,3043952,3043952,293540,293540,1224503,1224503,394844,394844,835280,835280
"363.swim","12","base","0x4056a5","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","236","ImplTaskRegion4",0.000141144,0.000141144,25782,25782,44427,44427,8798,8798,4261,4261,12795,12795,1999,1999,8821,8821,6086,6086,25782,25782,35629,35629,1976,1976,6822,6822,2735,2735,6086,6086
"363.swim","12","base","0x4059f7","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","242","ImplTaskRegion5",0.0856407,0.0856407,4545662,4545662,4579777,4579777,2284509,2284509,9580,9580,1475759,1475759,5518,5518,2461884,2461884,2054295,2054295,4545662,4545662,2295268,2295268,-171857,-171857,2456366,2456366,407589,407589,2054295,2054295
"363.swim","12","base","0x404cce","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","255","ImplTaskRegion6",26.1898,26.1898,4835687945,4835687945,15682378513,15682378513,3036771611,3036771611,3491262,3491262,1373835386,1373835386,2421943,2421943,2269770144,2269770144,2215760918,2215760918,4835687945,4835687945,12645606902,12645606902,769423410,769423410,2267348201,2267348201,54009226,54009226,2215760918,2215760918
"363.swim","12","base","0x404ceb","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","298","ImplTaskRegion7",0.166309,0.166309,17391668,17391668,30399024,30399024,12198211,12198211,1757107,1757107,13855404,13855404,716256,716256,11478757,11478757,10583620,10583620,17391668,17391668,18200813,18200813,1435710,1435710,10762501,10762501,895137,895137,10583620,10583620
"363.swim","12","base","0x40458a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","313","ImplTaskRegion8",27.6898,27.6898,3641306924,3641306924,31317478394,31317478394,4273156873,4273156873,3481746,3481746,1450375279,1450375279,2412243,2412243,3201120654,3201120654,2932551121,2932551121,3641306924,3641306924,27044321521,27044321521,1074448462,1074448462,3198708411,3198708411,268569533,268569533,2932551121,2932551121
"363.swim","12","base","0x4045a7","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_base-profiler.0000/swim.f","357","ImplTaskRegion9",0.0989668,0.0989668,16005178,16005178,29012621,29012621,9510359,9510359,1888675,1888675,11241933,11241933,709243,709243,8956160,8956160,4746076,4746076,16005178,16005178,19502262,19502262,1263442,1263442,8246917,8246917,4210084,4210084,4746076,4746076
