"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"363.swim","48","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",10.753,86.0915,2319576979,25797385173,3041184942,44325114236,160567339,4574671357,378000621,700967564,510161923,1684811365,61967644,153445222,136836544,763588920,90861289,608420488,2319576979,25797385173,2880617603,39750442879,85698439,3964527659,74868900,610143698,45975255,155168432,90861289,608420488
"363.swim","48","ixe-base","0x40555d","n/a","n/a","ImplTaskRegion2",33.6746,33.6746,2944783630,2944783630,9183493424,9183493424,96166577,96166577,37632369,37632369,103039672,103039672,7991472,7991472,44273620,44273620,29536478,29536478,2944783630,2944783630,9087326847,9087326847,59884429,59884429,36282148,36282148,14737142,14737142,29536478,29536478
"363.swim","48","ixe-base","0x4055d8","n/a","n/a","ImplTaskRegion3",4.71371,4.71371,303280104,303280104,431188258,431188258,31061857,31061857,4983171,4983171,16637181,16637181,1283334,1283334,9731852,9731852,6709334,6709334,303280104,303280104,400126401,400126401,22613339,22613339,8448518,8448518,3022518,3022518,6709334,6709334
"363.swim","48","ixe-base","0x405653","n/a","n/a","ImplTaskRegion4",0.540782,0.540782,20932330,20932330,23870088,23870088,956154,956154,1080224,1080224,1816892,1816892,445974,445974,722487,722487,328114,328114,20932330,20932330,22913934,22913934,679641,679641,276513,276513,394373,394373,328114,328114
"363.swim","48","ixe-base","0x40576e","n/a","n/a","ImplTaskRegion5",8.52624,8.52624,285062756,285062756,471489199,471489199,54787806,54787806,2893943,2893943,21190113,21190113,774693,774693,23025574,23025574,16448380,16448380,285062756,285062756,416701393,416701393,32536925,32536925,22250881,22250881,6577194,6577194,16448380,16448380
"363.swim","48","ixe-base","0x403156","n/a","n/a","ImplTaskRegion6",473.969,473.969,205599731949,205599731949,319096046121,319096046121,45698686842,45698686842,588748625,588748625,7681869975,7681869975,229647151,229647151,4292704476,4292704476,3667626541,3667626541,205599731949,205599731949,273397359279,273397359279,41635629517,41635629517,4063057325,4063057325,625077935,625077935,3667626541,3667626541
"363.swim","48","ixe-base","0x4031c5","n/a","n/a","ImplTaskRegion7",13.3863,13.3863,2031002583,2031002583,2430716234,2430716234,159689022,159689022,308271250,308271250,436856583,436856583,51903093,51903093,146669638,146669638,92814751,92814751,2031002583,2031002583,2271027212,2271027212,64922477,64922477,94766545,94766545,53854887,53854887,92814751,92814751
"363.swim","48","ixe-base","0x4013cc","n/a","n/a","ImplTaskRegion8",626.379,626.379,276419565734,276419565734,443029781985,443029781985,67725013008,67725013008,632338069,632338069,12197962822,12197962822,257704943,257704943,6106181275,6106181275,5228944494,5228944494,276419565734,276419565734,375304768977,375304768977,61876536676,61876536676,5848476332,5848476332,877236781,877236781,5228944494,5228944494
"363.swim","48","ixe-base","0x40143e","n/a","n/a","ImplTaskRegion9",12.7812,12.7812,1958298869,1958298869,2327725473,2327725473,152004004,152004004,307216319,307216319,431916064,431916064,53970823,53970823,143260179,143260179,89059839,89059839,1958298869,1958298869,2175721469,2175721469,62714648,62714648,89289356,89289356,54200340,54200340,89059839,89059839
"363.swim","48","ixe-base","0x4016e8","n/a","n/a","ImplTaskRegion10",226.298,226.298,81749301744,81749301744,300360127923,300360127923,13430952702,13430952702,562727988,562727988,5656227339,5656227339,191132520,191132520,1823966750,1823966750,1451498254,1451498254,81749301744,81749301744,286929175221,286929175221,11798118472,11798118472,1632834230,1632834230,372468496,372468496,1451498254,1451498254
