"application","config","numthreads","output_type","wtime"
"358.botsalgn","base-none","12","profiler",8.879669e+00
"358.botsalgn","ixe-base-none","12","profiler",7.305953e+01
"358.botsalgn","ixe-detail-none","12","profiler",8.868369e+02
"358.botsalgn","archer-noread-none","12","profiler",7.230748e+01
"358.botsalgn","base-profiler","12","profiler",8.871113e+00
"358.botsalgn","ixe-base-profiler","12","profiler",8.007934e+01
"358.botsalgn","ixe-detail-profiler","12","profiler",8.996738e+02
"358.botsalgn","archer-noread-profiler","12","profiler",7.032581e+01

