"application","config","numthreads","output_type","wtime"
"357.bt331","base-none","12","profiler",8.858837e+00
"357.bt331","ixe-base-none","12","profiler",2.264231e+02
"357.bt331","ixe-detail-none","12","profiler",1.877794e+03
"357.bt331","archer-noread-none","12","profiler",9.359696e+01
"357.bt331","base-profiler","12","profiler",8.926723e+00
"357.bt331","ixe-base-profiler","12","profiler",2.264414e+02
"357.bt331","ixe-detail-profiler","12","profiler",1.993297e+03
"357.bt331","archer-noread-profiler","12","profiler",9.287093e+01

