"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"363.swim","12","tsan","(nil)","n/a","n/a","ImplTaskRegion1",0.67991,64.2074,747191712,64085444707,1154508561,144452977192,29175755,5253802230,17503271,24434266,37415804,3533980230,2672877,8516032,31075671,4749881605,30786727,4410169377,747191712,64085444707,921102521,102422559352,6183688,4099493256,227222352,37930924584,2311552,2717697824,246293816,35281355016
"363.swim","12","tsan","0x4c5244","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","215","ImplTaskRegion2",1.12873,1.12873,120656294,120656294,274373338,274373338,3829966,3829966,1764495,1764495,4826646,4826646,45317,45317,2725351,2725351,1193024,1193024,120656294,120656294,243733610,243733610,9199456,9199456,21440272,21440272,12258616,12258616,9544192,9544192
"363.swim","12","tsan","0x4c5277","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","225","ImplTaskRegion3",0.953488,0.953488,81035898,81035898,182241304,182241304,7382777,7382777,180140,180140,5662598,5662598,11099,11099,5049613,5049613,3290807,3290807,81035898,81035898,123179088,123179088,18754104,18754104,40308112,40308112,14070448,14070448,26326456,26326456
"363.swim","12","tsan","0x4c52a8","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","236","ImplTaskRegion4",0.00402927,0.00402927,251855,251855,1144649,1144649,29371,29371,4828,4828,29829,29829,1922,1922,27355,27355,23689,23689,251855,251855,909681,909681,31504,31504,203464,203464,29328,29328,189512,189512
"363.swim","12","tsan","0x4c5630","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","246","ImplTaskRegion5",1.47506,1.47506,109844562,109844562,240010596,240010596,11685573,11685573,184216,184216,8902810,8902810,13121,13121,10758454,10758454,7845924,7845924,109844562,109844562,146526012,146526012,7521920,7521920,85962664,85962664,23300240,23300240,62767392,62767392
"363.swim","12","tsan","0x4c4af8","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","255","ImplTaskRegion6",180.15,180.15,181280636903,181280636903,457172573731,457172573731,15397975207,15397975207,8384525,8384525,12318612268,12318612268,6791239,6791239,11349268191,11349268191,11247485136,11247485136,181280636903,181280636903,333988772075,333988772075,32443986040,32443986040,90739815616,90739815616,814264440,814264440,89979881088,89979881088
"363.swim","12","tsan","0x4c4b29","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","298","ImplTaskRegion7",1.81868,1.81868,145970454,145970454,579435113,579435113,40967472,40967472,2196814,2196814,38076121,38076121,1164402,1164402,39879556,39879556,38000935,38000935,145970454,145970454,251695337,251695337,18018544,18018544,309721232,309721232,15028968,15028968,304007480,304007480
"363.swim","12","tsan","0x4c4838","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","313","ImplTaskRegion8",209.026,209.026,194385387895,194385387895,488215572908,488215572908,21568674151,21568674151,11943108,11943108,15320272589,15320272589,10663821,10663821,18677417910,18677417910,16366974375,16366974375,194385387895,194385387895,315666179700,315666179700,23215360496,23215360496,149334032712,149334032712,18483548280,18483548280,130935795000,130935795000
"363.swim","12","tsan","0x4c4869","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","357","ImplTaskRegion9",4.44296,4.44296,317584127,317584127,1514022160,1514022160,29031164,29031164,2399070,2399070,29645861,29645861,1144373,1144373,28236591,28236591,27273817,27273817,317584127,317584127,1281772848,1281772848,15511568,15511568,216737744,216737744,7702192,7702192,218190536,218190536
"363.swim","12","tsan","0x4c5d5f","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","124","ImplTaskRegion10",67.2322,67.2322,40087787521,40087787521,113900369390,113900369390,4629125574,4629125574,5514369,5514369,2773900111,2773900111,4683884,4683884,4787783921,4787783921,4723347493,4723347493,40087787521,40087787521,76867364798,76867364798,-1231795704,-1231795704,38264800296,38264800296,515491424,515491424,37786779944,37786779944
"363.swim","12","tsan","0x4c5a8f","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","389","ImplTaskRegion11",0.333463,0.333463,200716397,200716397,473620540,473620540,17672618,17672618,8479,8479,13288073,13288073,7266,7266,18033058,18033058,17798346,17798346,200716397,200716397,332239596,332239596,-2825392,-2825392,144206336,144206336,1877696,1877696,142386768,142386768
"363.swim","12","tsan","0x4c4359","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","423","ImplTaskRegion12",299.886,299.886,194681667655,194681667655,485388523266,485388523266,14105505772,14105505772,6610499,6610499,9162577011,9162577011,6025620,6025620,14387719265,14387719265,14247474710,14247474710,194681667655,194681667655,372544477090,372544477090,-2209502984,-2209502984,115053549160,115053549160,1121956440,1121956440,113979797680,113979797680
"363.swim","12","tsan","0x4c438a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/363.swim/build/build_base_tsan-profiler.0000/swim.f","443","ImplTaskRegion13",2.72796,2.72796,209801890,209801890,848404178,848404178,60547949,60547949,2647861,2647861,56059114,56059114,1752880,1752880,59364495,59364495,57046437,57046437,209801890,209801890,364020586,364020586,23490672,23490672,460892920,460892920,18544464,18544464,456371496,456371496
