"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"362.fma3d","24","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",135.071,198.701,124619729533,168581486074,203646066870,256540093306,14418549988,16768896011,16651931049,20938657086,25479466106,30652337553,864974134,953324535,2334699711,2872428651,454611159,672358138,124619729533,168581486074,189227516882,239771197295,12948824411,14849791895,1469725577,1919104116,1880088552,2200070513,454611159,672358138
"362.fma3d","24","ixe-base","0x4b4546","n/a","n/a","ImplTaskRegion2",5.56542,5.56542,2090376170,2090376170,3941019001,3941019001,48335527,48335527,38396173,38396173,72784746,72784746,8827620,8827620,18549841,18549841,12559805,12559805,2090376170,2090376170,3892683474,3892683474,38613306,38613306,9722221,9722221,5990036,5990036,12559805,12559805
"362.fma3d","24","ixe-base","0x4b4b04","n/a","n/a","ImplTaskRegion3",0.400095,0.400095,162209808,162209808,183133311,183133311,6174235,6174235,4665190,4665190,9028135,9028135,1174441,1174441,2347248,2347248,1564122,1564122,162209808,162209808,176959076,176959076,5001428,5001428,1172807,1172807,783126,783126,1564122,1564122
"362.fma3d","24","ixe-base","0x4b4b5f","n/a","n/a","ImplTaskRegion4",0.30801,0.30801,34444531,34444531,38866308,38866308,1312670,1312670,1081282,1081282,2007668,2007668,371579,371579,672257,672257,389358,389358,34444531,34444531,37553638,37553638,1011992,1011992,300678,300678,282899,282899,389358,389358
"362.fma3d","24","ixe-base","0x46bc23","n/a","n/a","ImplTaskRegion5",0.229635,0.229635,15581630,15581630,20420844,20420844,995647,995647,1537543,1537543,2418386,2418386,509356,509356,797096,797096,404256,404256,15581630,15581630,19425197,19425197,707907,707907,287740,287740,392840,392840,404256,404256
"362.fma3d","24","ixe-base","0x46c056","n/a","n/a","ImplTaskRegion6",0.291808,0.291808,24713802,24713802,34041624,34041624,1753430,1753430,2672807,2672807,4260245,4260245,795641,795641,1287302,1287302,560738,560738,24713802,24713802,32288194,32288194,1261769,1261769,491661,491661,726564,726564,560738,560738
"362.fma3d","24","ixe-base","0x480f01","n/a","n/a","ImplTaskRegion7",0.14639,0.14639,4913995,4913995,38436915,38436915,391205,391205,691160,691160,1035341,1035341,281587,281587,444154,444154,196403,196403,4913995,4913995,38045710,38045710,228638,228638,162567,162567,247751,247751,196403,196403
"362.fma3d","24","ixe-base","0x4810f4","n/a","n/a","ImplTaskRegion8",0.1632,0.1632,5344008,5344008,7277185,7277185,411604,411604,731375,731375,1094249,1094249,302717,302717,452199,452199,189758,189758,5344008,5344008,6865581,6865581,262122,262122,149482,149482,262441,262441,189758,189758
"362.fma3d","24","ixe-base","0x481858","n/a","n/a","ImplTaskRegion9",0.17919,0.17919,9379075,9379075,11813877,11813877,536643,536643,774622,774622,1226948,1226948,309306,309306,488070,488070,215309,215309,9379075,9379075,11277234,11277234,357879,357879,178764,178764,272761,272761,215309,215309
"362.fma3d","24","ixe-base","0x481c10","n/a","n/a","ImplTaskRegion10",0.0980794,0.0980794,6139906,6139906,8323189,8323189,458153,458153,792287,792287,1196638,1196638,296946,296946,459734,459734,206248,206248,6139906,6139906,7865036,7865036,295365,295365,162788,162788,253486,253486,206248,206248
