"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"362.fma3d","48","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",128.133,209.527,125650426817,152299357578,201411635896,251165499026,11407696073,12810104209,15948707504,18339230518,22169815307,25160656175,444414648,541659405,1469110145,1956970295,474046819,733758635,125650426817,152299357578,190003939823,238355394817,10383000576,11394793319,1024695497,1415310890,995063326,1223211660,474046819,733758635
"362.fma3d","48","ixe-base","0x4b4546","n/a","n/a","ImplTaskRegion2",10.0513,10.0513,2851993559,2851993559,7226292840,7226292840,53677798,53677798,81438226,81438226,130120201,130120201,19456858,19456858,32162747,32162747,27316557,27316557,2851993559,2851993559,7172615042,7172615042,40971909,40971909,12705889,12705889,4846190,4846190,27316557,27316557
"362.fma3d","48","ixe-base","0x4b4b04","n/a","n/a","ImplTaskRegion3",0.468961,0.468961,95929493,95929493,132496328,132496328,6614004,6614004,10226526,10226526,16205058,16205058,2617405,2617405,4240720,4240720,3482615,3482615,95929493,95929493,125882324,125882324,4990689,4990689,1623315,1623315,758105,758105,3482615,3482615
"362.fma3d","48","ixe-base","0x4b4b5f","n/a","n/a","ImplTaskRegion4",0.570006,0.570006,20569544,20569544,24203442,24203442,1005415,1005415,1336387,1336387,2144674,2144674,560755,560755,913721,913721,499448,499448,20569544,20569544,23198027,23198027,652449,652449,352966,352966,414273,414273,499448,499448
"362.fma3d","48","ixe-base","0x46bc23","n/a","n/a","ImplTaskRegion5",1.07267,1.07267,17463046,17463046,24432066,24432066,1233102,1233102,2050991,2050991,3138908,3138908,814135,814135,1242768,1242768,602651,602651,17463046,17463046,23198964,23198964,804469,804469,428633,428633,640117,640117,602651,602651
"362.fma3d","48","ixe-base","0x46c056","n/a","n/a","ImplTaskRegion6",0.425305,0.425305,24926217,24926217,34054301,34054301,1744942,1744942,2785509,2785509,4355089,4355089,874298,874298,1349653,1349653,779921,779921,24926217,24926217,32309359,32309359,1269587,1269587,475355,475355,569732,569732,779921,779921
"362.fma3d","48","ixe-base","0x480f01","n/a","n/a","ImplTaskRegion7",0.283799,0.283799,6753425,6753425,8988900,8988900,561389,561389,1028983,1028983,1521911,1521911,435923,435923,678713,678713,340722,340722,6753425,6753425,8427511,8427511,318599,318599,242790,242790,337991,337991,340722,340722
"362.fma3d","48","ixe-base","0x4810f4","n/a","n/a","ImplTaskRegion8",0.189715,0.189715,7888525,7888525,10022783,10022783,552283,552283,973572,973572,1444608,1444608,425956,425956,656537,656537,321458,321458,7888525,7888525,9470500,9470500,321702,321702,230581,230581,335079,335079,321458,321458
"362.fma3d","48","ixe-base","0x481858","n/a","n/a","ImplTaskRegion9",0.546704,0.546704,7766263,7766263,11981955,11981955,578173,578173,1055344,1055344,1560851,1560851,474076,474076,705029,705029,336570,336570,7766263,7766263,11403782,11403782,347220,347220,230953,230953,368459,368459,336570,336570
"362.fma3d","48","ixe-base","0x481c10","n/a","n/a","ImplTaskRegion10",0.275722,0.275722,7236442,7236442,9604846,9604846,581385,581385,1120674,1120674,1631114,1631114,502041,502041,756037,756037,371989,371989,7236442,7236442,9023461,9023461,327389,327389,253996,253996,384048,384048,371989,371989
