"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"367.imagick","24","tsan","(nil)","n/a","n/a","ImplTaskRegion1",0.290557,83.1379,97292316,46305205318,253026661,116283583400,3237442,3251372114,359710,8744023,2533288,589148376,104895,6841253,2276803,3837884356,1549218,917838860,97292316,46305205318,227127125,90272606488,8524272,-4637367912,17375264,30648344824,5820680,23360363968,12393744,7342710880
"367.imagick","24","tsan","0x5c2b7a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_image.c","n/a","ImplTaskRegion2",0.0850906,0.0850906,4699064,4699064,15105311,15105311,68505,68505,79273,79273,135262,135262,26185,26185,58874,58874,27280,27280,4699064,4699064,14557271,14557271,286528,286528,261512,261512,252752,252752,218240,218240
"367.imagick","24","tsan","0x5186fe","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_decorate.c","406","ImplTaskRegion3",0.00342798,0.00342798,208070,208070,927517,927517,9004,9004,16293,16293,24182,24182,4837,4837,10343,10343,6011,6011,208070,208070,855485,855485,27984,27984,44048,44048,34656,34656,48088,48088
"367.imagick","24","tsan","0x66ed57","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_shear.c","1474","ImplTaskRegion4",0.00318217,0.00318217,245337,245337,828970,828970,14707,14707,22458,22458,32943,32943,5204,5204,13856,13856,5673,5673,245337,245337,711314,711314,48440,48440,69216,69216,65464,65464,45384,45384
"367.imagick","24","tsan","0x66f066","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_shear.c","1694","ImplTaskRegion5",0.0155625,0.0155625,990327,990327,4257672,4257672,14358,14358,27738,27738,40023,40023,4954,4954,16415,16415,8409,8409,990327,990327,4142808,4142808,23176,23176,91688,91688,64048,64048,67272,67272
"367.imagick","24","tsan","0x6966b4","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_transform.c","650","ImplTaskRegion6",0.00694466,0.00694466,441871,441871,2059897,2059897,9251,9251,14733,14733,21957,21957,1871,1871,6816,6816,3304,3304,441871,441871,1985889,1985889,34448,34448,39560,39560,28096,28096,26432,26432
"367.imagick","24","tsan","0x65ae7e","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_resize.c","2091","ImplTaskRegion7",0.157753,0.157753,9767223,9767223,22122934,22122934,794140,794140,840025,840025,1428791,1428791,29794,29794,723965,723965,343668,343668,9767223,9767223,15769814,15769814,799752,799752,5553368,5553368,3042376,3042376,2749344,2749344
"367.imagick","24","tsan","0x65b43e","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_resize.c","2335","ImplTaskRegion8",2.65919,2.65919,190172888,190172888,470914679,470914679,17014966,17014966,919664,919664,14532011,14532011,39582,39582,29136951,29136951,13997737,13997737,190172888,190172888,334794951,334794951,-96659224,-96659224,232778952,232778952,121113712,121113712,111981896,111981896
"367.imagick","24","tsan","0x589f49","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_enhance.c","3554","ImplTaskRegion9",3.11351,3.11351,61804923,61804923,163006861,163006861,8967295,8967295,531026,531026,8255091,8255091,44257,44257,21109422,21109422,10500171,10500171,61804923,61804923,91268501,91268501,-96782960,-96782960,168521320,168521320,84874008,84874008,84001368,84001368
"367.imagick","24","tsan","0x561070","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_effect.c","1425","ImplTaskRegion10",1968.09,1968.09,1085746132024,1085746132024,2743711210109,2743711210109,77467757984,77467757984,167265816,167265816,13651819200,13651819200,156862472,156862472,90414252898,90414252898,42318519208,42318519208,1085746132024,1085746132024,2123969146237,2123969146237,-102317059536,-102317059536,722059123408,722059123408,384765869520,384765869520,338548153664,338548153664
"367.imagick","24","tsan","0x5a0ae6","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_fx.c","3210","ImplTaskRegion11",11.3661,11.3661,1167629106,1167629106,2579882118,2579882118,121914702,121914702,21360482,21360482,115135992,115135992,429836,429836,306833735,306833735,150954674,150954674,1167629106,1167629106,1604564502,1604564502,-1475913576,-1475913576,2451231192,2451231192,1247032488,1247032488,1207637392,1207637392
"367.imagick","24","tsan","0x698633","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_transform.c","1368","ImplTaskRegion12",0.677091,0.677091,53504949,53504949,126260593,126260593,4767127,4767127,609930,609930,4000371,4000371,31067,31067,8838672,8838672,4604855,4604855,53504949,53504949,88123577,88123577,-32323824,-32323824,70460840,70460840,33870536,33870536,36838840,36838840
"367.imagick","24","tsan","0x5677ef","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/367.imagick/build/build_base_tsan-profiler.0000/magick_effect.c","2226","ImplTaskRegion13",7.97266,7.97266,579627901,579627901,1365315595,1365315595,64680353,64680353,1233834,1233834,41535086,41535086,268417,268417,110344442,110344442,54877413,54877413,579627901,579627901,847872771,847872771,-363165376,-363165376,880608200,880608200,443736232,443736232,439019304,439019304
