"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"350.md","12","tsan","(nil)","n/a","n/a","ImplTaskRegion1",0.122607,37.2553,139481371,21915745959,257571125,59417925382,5462289,1009687507,141752,1839968,2337612,590838186,89845,1101806,5419593,736740945,2418150,373298605,139481371,21915745959,213872813,51340425326,1060328,2192386944,42637984,5885113112,24011544,2907538720,19345200,2986388840
"350.md","12","tsan","0x4dab11","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/350.md/build/build_base_tsan-profiler.0000/int_ion_mix_direct.f","55","ImplTaskRegion2",41.5098,41.5098,16974736602,16974736602,43563283039,43563283039,1167886545,1167886545,1301333,1301333,558823770,558823770,940723,940723,792303162,792303162,359323251,359323251,16974736602,16974736602,34220190679,34220190679,3012192848,3012192848,6330899512,6330899512,3463839288,3463839288,2874586008,2874586008
"350.md","12","tsan","0x4daca2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/350.md/build/build_base_tsan-profiler.0000/int_ion_mix_direct.f","102","ImplTaskRegion3",405.192,405.192,385247611938,385247611938,800200422350,800200422350,11002307571,11002307571,15256075,15256075,6530234412,6530234412,10337765,10337765,8924590975,8924590975,3777355053,3777355053,385247611938,385247611938,712181961782,712181961782,16704434888,16704434888,71314025680,71314025680,41177887376,41177887376,30218840424,30218840424
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"350.md","12","archer-sampling","(nil)","n/a","n/a","ImplTaskRegion1",0.130409,36.9412,113620999,28785621372,236770826,68241875703,5411539,978294625,140856,2096057,2448356,492987333,87673,1734743,5401219,727238028,2394531,368513005,113620999,28785621372,193478514,60415518703,783944,2022330720,42508368,5804026280,24053504,2869800184,19156248,2948104040
"350.md","12","archer-sampling","0x4dc241","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/350.md/build/build_base_archer-sampling-profiler.0000/int_ion_mix_direct.f","55","ImplTaskRegion2",48.2397,48.2397,14932719747,14932719747,43896672110,43896672110,1087065749,1087065749,2110983,2110983,612950991,612950991,1581947,1581947,655887270,655887270,302703817,302703817,14932719747,14932719747,35200146118,35200146118,3462083408,3462083408,5234442584,5234442584,2825467624,2825467624,2421630536,2421630536
"350.md","12","archer-sampling","0x4dc3d2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/350.md/build/build_base_archer-sampling-profiler.0000/int_ion_mix_direct.f","102","ImplTaskRegion3",394.7,394.7,318370021683,318370021683,747025434849,747025434849,9745861554,9745861554,21422202,21422202,4699680670,4699680670,17486945,17486945,7241344379,7241344379,3204528552,3204528552,318370021683,318370021683,669058542417,669058542417,20176032960,20176032960,57790859472,57790859472,32294526616,32294526616,25636228416,25636228416
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"350.md","12","archer-noread","(nil)","n/a","n/a","ImplTaskRegion1",0.106388,37.0166,87033872,21522879954,200326819,59671168035,5428669,975411910,147889,1424761,2575594,609665513,93580,1245915,5408939,698895838,2420758,354795163,87033872,21522879954,156897467,51867872755,906480,2222095896,42522872,5581199384,23905448,2752805400,19366064,2838361304
