"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"371.applu331","12","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",2.12058,232.386,1697774905,243401165034,3448438643,275094015786,67224948,14281855777,76389315,14523018094,123509585,19915254275,19481677,442958933,53721731,2619963001,34783478,1226290746,1697774905,243401165034,3381213695,260812160009,32984894,12104851709,34240054,2177004068,18938253,1393672255,34783478,1226290746
"371.applu331","12","ixe-base","0x425fb5","n/a","n/a","ImplTaskRegion2",4.99127,4.99127,1769271323,1769271323,2426390924,2426390924,55108900,55108900,37460257,37460257,76058507,76058507,8753202,8753202,17533325,17533325,9486952,9486952,1769271323,1769271323,2371282024,2371282024,46328777,46328777,8780123,8780123,8046373,8046373,9486952,9486952
"371.applu331","12","ixe-base","0x426bc5","n/a","n/a","ImplTaskRegion3",5.66631,5.66631,5502120006,5502120006,11130974326,11130974326,125845848,125845848,24266209,24266209,79495774,79495774,2249639,2249639,14603752,14603752,6722845,6722845,5502120006,5502120006,11005128478,11005128478,113491735,113491735,12354113,12354113,7880907,7880907,6722845,6722845
"371.applu331","12","ixe-base","0x406cc8","n/a","n/a","ImplTaskRegion4",8.11305,8.11305,3633881138,3633881138,4470374799,4470374799,358402470,358402470,57401970,57401970,230104155,230104155,4216297,4216297,36022822,36022822,19849128,19849128,3633881138,3633881138,4111972329,4111972329,326595945,326595945,31806525,31806525,16173694,16173694,19849128,19849128
"371.applu331","12","ixe-base","0x4272c8","n/a","n/a","ImplTaskRegion5",0.707545,0.707545,110956693,110956693,130349089,130349089,6516273,6516273,3759256,3759256,8017173,8017173,886323,886323,2701812,2701812,1305440,1305440,110956693,110956693,123832816,123832816,4700784,4700784,1815489,1815489,1396372,1396372,1305440,1305440
"371.applu331","12","ixe-base","0x41e6c0","n/a","n/a","ImplTaskRegion6",789.279,789.279,833772226332,833772226332,988641637693,988641637693,53262862176,53262862176,7873915701,7873915701,29116943675,29116943675,188950032,188950032,6051994241,6051994241,5166344211,5166344211,833772226332,833772226332,935378775517,935378775517,47399817967,47399817967,5863044209,5863044209,885650030,885650030,5166344211,5166344211
"371.applu331","12","ixe-base","0x418225","n/a","n/a","ImplTaskRegion7",0.371831,0.371831,152903721,152903721,299766113,299766113,27398134,27398134,1599753,1599753,4577824,4577824,651820,651820,4476826,4476826,3557139,3557139,152903721,152903721,272367979,272367979,23573128,23573128,3825006,3825006,919687,919687,3557139,3557139
"371.applu331","12","ixe-base","0x427406","n/a","n/a","ImplTaskRegion8",1778.59,1778.59,2041668318061,2041668318061,2257861464333,2257861464333,102356594125,102356594125,148266493144,148266493144,184809553225,184809553225,4565652109,4565652109,22148184076,22148184076,8918362633,8918362633,2041668318061,2041668318061,2155504870208,2155504870208,84774062158,84774062158,17582531967,17582531967,13229821443,13229821443,8918362633,8918362633
"371.applu331","12","ixe-base","0x40ee92","n/a","n/a","ImplTaskRegion9",0.990348,0.990348,747167031,747167031,1859472079,1859472079,31632507,31632507,2044721,2044721,14578230,14578230,365640,365640,6009809,6009809,5224413,5224413,747167031,747167031,1827839572,1827839572,25988338,25988338,5644169,5644169,785396,785396,5224413,5224413
"371.applu331","12","ixe-base","0x41a858","n/a","n/a","ImplTaskRegion10",1.74348,1.74348,129961369,129961369,204622652,204622652,13709730,13709730,10556893,10556893,17734952,17734952,2947665,2947665,5373567,5373567,2550499,2550499,129961369,129961369,190912922,190912922,11283828,11283828,2425902,2425902,2823068,2823068,2550499,2550499
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"371.applu331","12","base","(nil)","n/a","n/a","ImplTaskRegion1",0.0109088,7.98866,692424,6327288927,1283288,17144279070,60483,1393462724,179075,2902511,234148,837020131,143059,2352435,194158,252108530,173111,184752877,692424,6327288927,1222805,15750816346,9384,1143706629,51099,249756095,21047,67355653,173111,184752877
"371.applu331","12","base","0x401aa1","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/lu.fppized.f90","109","ImplTaskRegion2",0.0127509,0.0127509,951387,951387,3181679,3181679,46602,46602,23152,23152,68671,68671,10821,10821,55764,55764,25597,25597,951387,951387,3135077,3135077,1659,1659,44943,44943,30167,30167,25597,25597
"371.applu331","12","base","0x41d534","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/setiv.f90","33","ImplTaskRegion3",0.186599,0.186599,121371640,121371640,511223541,511223541,870397,870397,15224,15224,884710,884710,8288,8288,887667,887667,394188,394188,121371640,121371640,510353144,510353144,-8982,-8982,879379,879379,493479,493479,394188,394188
"371.applu331","12","base","0x401aaf","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/lu.fppized.f90","119","ImplTaskRegion4",0.0911999,0.0911999,57586724,57586724,195224156,195224156,15193330,15193330,27927,27927,9708207,9708207,22999,22999,3662072,3662072,1972176,1972176,57586724,57586724,180030826,180030826,11554257,11554257,3639073,3639073,1689896,1689896,1972176,1972176
"371.applu331","12","base","0x41f52b","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/ssor.fppized.f90","45","ImplTaskRegion5",0.0119247,0.0119247,3395629,3395629,1236436,1236436,358195,358195,11281,11281,351443,351443,7370,7370,374118,374118,349949,349949,3395629,3395629,878241,878241,-8553,-8553,366748,366748,24169,24169,349949,349949
"371.applu331","12","base","0x41c5dc","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/rhs.fppized.f90","39","ImplTaskRegion6",23.4337,23.4337,15930533595,15930533595,48699391123,48699391123,4215323257,4215323257,4696183,4696183,2746170689,2746170689,4369612,4369612,1249698192,1249698192,905635418,905635418,15930533595,15930533595,44484067866,44484067866,2969994677,2969994677,1245328580,1245328580,344062774,344062774,905635418,905635418
"371.applu331","12","base","0x41144a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/371.applu331/build/build_base_base-profiler.0000/l2norm.f90","42","ImplTaskRegion7",0.0125885,0.0125885,67417,67417,13765945,13765945,1769651,1769651,17181,17181,68910,68910,13341,13341,1788362,1788362,1025901,1025901,67417,67417,11996294,11996294,-5370,-5370,1775021,1775021,762461,762461,1025901,1025901
