"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"370.mgrid331","24","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",10.3079,127.463,7561241393,82255795402,18679982766,126412841615,400082739,10201459830,211340625,771336785,594061105,2965332359,68617565,208038808,99495878,1362358442,21303982,751234768,7561241393,82255795402,18279900027,116211381785,369204426,9047140196,30878313,1154319634,78191896,611123674,21303982,751234768
"370.mgrid331","24","ixe-base","0x404ea0","n/a","n/a","ImplTaskRegion2",8.64567,8.64567,2163796978,2163796978,3807452536,3807452536,91522453,91522453,30910939,30910939,85387500,85387500,7197316,7197316,36174849,36174849,18007748,18007748,2163796978,2163796978,3715930083,3715930083,62544920,62544920,28977533,28977533,18167101,18167101,18007748,18007748
"370.mgrid331","24","ixe-base","0x413a94","n/a","n/a","ImplTaskRegion3",4.70495,4.70495,492193258,492193258,752093378,752093378,110122210,110122210,11568936,11568936,61314693,61314693,3047399,3047399,34442102,34442102,20415527,20415527,492193258,492193258,641971168,641971168,78727507,78727507,31394703,31394703,14026575,14026575,20415527,20415527
"370.mgrid331","24","ixe-base","0x413d13","n/a","n/a","ImplTaskRegion4",24.8733,24.8733,1931417069,1931417069,2814881191,2814881191,213238566,213238566,8405596,8405596,94038218,94038218,1300142,1300142,81794658,81794658,46197889,46197889,1931417069,1931417069,2601642625,2601642625,132744050,132744050,80494516,80494516,35596769,35596769,46197889,46197889
"370.mgrid331","24","ixe-base","0x413e1c","n/a","n/a","ImplTaskRegion5",8.966,8.966,4670642202,4670642202,7891049439,7891049439,213749638,213749638,41432701,41432701,101256211,101256211,3525121,3525121,58324830,58324830,34768499,34768499,4670642202,4670642202,7677299801,7677299801,158949929,158949929,54799709,54799709,23556331,23556331,34768499,34768499
"370.mgrid331","24","ixe-base","0x413ef3","n/a","n/a","ImplTaskRegion6",1.16575,1.16575,352051505,352051505,562576076,562576076,94005067,94005067,1950718,1950718,36383774,36383774,889909,889909,13258095,13258095,11257236,11257236,352051505,352051505,468571009,468571009,81636881,81636881,12368186,12368186,2000859,2000859,11257236,11257236
"370.mgrid331","24","ixe-base","0x4087d9","n/a","n/a","ImplTaskRegion7",48.6939,48.6939,15473596909,15473596909,28473387509,28473387509,3599326364,3599326364,1189133578,1189133578,1975705688,1975705688,221480189,221480189,811098966,811098966,529965197,529965197,15473596909,15473596909,24874061145,24874061145,3009707587,3009707587,589618777,589618777,281133769,281133769,529965197,529965197
"370.mgrid331","24","ixe-base","0x412a3e","n/a","n/a","ImplTaskRegion8",2.08312,2.08312,607958770,607958770,1139947307,1139947307,138700812,138700812,2982546,2982546,16592891,16592891,1221067,1221067,15831440,15831440,12974819,12974819,607958770,607958770,1001246495,1001246495,124090439,124090439,14610373,14610373,2856621,2856621,12974819,12974819
"370.mgrid331","24","ixe-base","0x40747e","n/a","n/a","ImplTaskRegion9",1247.25,1247.25,797447959726,797447959726,1187049463851,1187049463851,128007973366,128007973366,675937540,675937540,20418258857,20418258857,283061119,283061119,12579098990,12579098990,9393863640,9393863640,797447959726,797447959726,1059041490485,1059041490485,115711935495,115711935495,12296037871,12296037871,3185235350,3185235350,9393863640,9393863640
"370.mgrid331","24","ixe-base","0x410bba","n/a","n/a","ImplTaskRegion10",236.232,236.232,177762886390,177762886390,228022557446,228022557446,18133355142,18133355142,713551742,713551742,4366329998,4366329998,118950033,118950033,2578267475,2578267475,2050728897,2050728897,177762886390,177762886390,209889202304,209889202304,15674037700,15674037700,2459317442,2459317442,527538578,527538578,2050728897,2050728897
"370.mgrid331","24","ixe-base","0x40969c","n/a","n/a","ImplTaskRegion11",0.689737,0.689737,175799260,175799260,206541284,206541284,12650516,12650516,30629909,30629909,41531613,41531613,4052356,4052356,10058048,10058048,4497941,4497941,175799260,175799260,193890768,193890768,6644824,6644824,6005692,6005692,5560107,5560107,4497941,4497941
"370.mgrid331","24","ixe-base","0x40f64f","n/a","n/a","ImplTaskRegion12",543.911,543.911,463734289419,463734289419,646414279690,646414279690,57453462807,57453462807,505639155,505639155,11731854177,11731854177,182055643,182055643,6438809550,6438809550,4710194347,4710194347,463734289419,463734289419,588960816883,588960816883,51196708900,51196708900,6256753907,6256753907,1728615203,1728615203,4710194347,4710194347
"370.mgrid331","24","ixe-base","0x4098f7","n/a","n/a","ImplTaskRegion13",10.0393,10.0393,5632581943,5632581943,7103085382,7103085382,599990734,599990734,223894266,223894266,548910176,548910176,46903473,46903473,212803166,212803166,151043209,151043209,5632581943,5632581943,6503094648,6503094648,434091041,434091041,165899693,165899693,61759957,61759957,151043209,151043209
"370.mgrid331","24","ixe-base","0x40edf0","n/a","n/a","ImplTaskRegion14",0.635212,0.635212,176135958,176135958,207507819,207507819,12752400,12752400,30248230,30248230,41155278,41155278,4012614,4012614,10132579,10132579,4542670,4542670,176135958,176135958,194755419,194755419,6632435,6632435,6119965,6119965,5589909,5589909,4542670,4542670
"370.mgrid331","24","ixe-base","0x40ef5e","n/a","n/a","ImplTaskRegion15",0.800661,0.800661,177984723,177984723,208897311,208897311,12847756,12847756,30895560,30895560,42012118,42012118,4174057,4174057,10365955,10365955,4633223,4633223,177984723,177984723,196049555,196049555,6655858,6655858,6191898,6191898,5732732,5732732,4633223,4633223
"370.mgrid331","24","ixe-base","0x40f0c8","n/a","n/a","ImplTaskRegion16",0.584831,0.584831,173818309,173818309,203117763,203117763,12533608,12533608,30303534,30303534,41123410,41123410,3854111,3854111,9900691,9900691,4409193,4409193,173818309,173818309,190584155,190584155,6487028,6487028,6046580,6046580,5491498,5491498,4409193,4409193
"370.mgrid331","24","ixe-base","0x40f226","n/a","n/a","ImplTaskRegion17",0.846532,0.846532,182712098,182712098,215753750,215753750,13131166,13131166,31476047,31476047,42804143,42804143,4318639,4318639,10601472,10601472,4757579,4757579,182712098,182712098,202622584,202622584,6848333,6848333,6282833,6282833,5843893,5843893,4757579,4757579
"370.mgrid331","24","ixe-base","0x409e81","n/a","n/a","ImplTaskRegion18",155.789,155.789,110199401109,110199401109,150145609595,150145609595,14211941875,14211941875,315061195,315061195,2226455300,2226455300,88498327,88498327,1659363976,1659363976,1400405181,1400405181,110199401109,110199401109,135933667720,135933667720,12641076226,12641076226,1570865649,1570865649,258958795,258958795,1400405181,1400405181
