"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"363.swim","24","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",5.37803,79.8864,2316555049,40458105927,3033566392,66162026347,154627045,8417132336,375253261,644855290,502772331,2171737529,60765009,159273159,122078166,1010057303,79248736,814939229,2316555049,40458105927,2878939347,57744894011,93313888,7566348192,61313157,850784144,42829430,195118074,79248736,814939229
"363.swim","24","ixe-base","0x40555d","n/a","n/a","ImplTaskRegion2",12.767,12.767,3524915750,3524915750,16116625673,16116625673,92431244,92431244,39585522,39585522,98132118,98132118,8351509,8351509,34983193,34983193,22428055,22428055,3524915750,3524915750,16024194429,16024194429,65799560,65799560,26631684,26631684,12555138,12555138,22428055,22428055
"363.swim","24","ixe-base","0x4055d8","n/a","n/a","ImplTaskRegion3",1.79982,1.79982,218464131,218464131,328157879,328157879,30948144,30948144,9559187,9559187,21762781,21762781,2316543,2316543,9674822,9674822,6443690,6443690,218464131,218464131,297209735,297209735,23589865,23589865,7358279,7358279,3231132,3231132,6443690,6443690
"363.swim","24","ixe-base","0x405653","n/a","n/a","ImplTaskRegion4",0.266968,0.266968,27323312,27323312,30747015,30747015,1087870,1087870,876534,876534,1668131,1668131,294351,294351,549798,549798,224640,224640,27323312,27323312,29659145,29659145,832423,832423,255447,255447,325158,325158,224640,224640
"363.swim","24","ixe-base","0x40576e","n/a","n/a","ImplTaskRegion5",4.81313,4.81313,243409482,243409482,437408707,437408707,59119701,59119701,2627735,2627735,22030444,22030444,598774,598774,24417015,24417015,13165504,13165504,243409482,243409482,378289006,378289006,35301460,35301460,23818241,23818241,11251511,11251511,13165504,13165504
"363.swim","24","ixe-base","0x403156","n/a","n/a","ImplTaskRegion6",377.317,377.317,206260930880,206260930880,331631793662,331631793662,48803033047,48803033047,351036771,351036771,7531302937,7531302937,144867538,144867538,4128766726,4128766726,3543693583,3543693583,206260930880,206260930880,282828760615,282828760615,44819133859,44819133859,3983899188,3983899188,585073143,585073143,3543693583,3543693583
"363.swim","24","ixe-base","0x4031c5","n/a","n/a","ImplTaskRegion7",3.11241,3.11241,1060539747,1060539747,1226790208,1226790208,82585665,82585665,159228077,159228077,228489052,228489052,31954844,31954844,77643732,77643732,45628736,45628736,1060539747,1060539747,1144204543,1144204543,36896777,36896777,45688888,45688888,32014996,32014996,45628736,45628736
"363.swim","24","ixe-base","0x4013cc","n/a","n/a","ImplTaskRegion8",519.029,519.029,276091968571,276091968571,450749340058,450749340058,70224895865,70224895865,397923540,397923540,12161505991,12161505991,183811612,183811612,6034300057,6034300057,5148410754,5148410754,276091968571,276091968571,380524444193,380524444193,64374407420,64374407420,5850488445,5850488445,885889303,885889303,5148410754,5148410754
"363.swim","24","ixe-base","0x40143e","n/a","n/a","ImplTaskRegion9",3.2862,3.2862,1007438512,1007438512,1156773934,1156773934,76585370,76585370,160676868,160676868,226734570,226734570,33052178,33052178,74477653,74477653,43125352,43125352,1007438512,1007438512,1080188564,1080188564,35159895,35159895,41425475,41425475,31352301,31352301,43125352,43125352
"363.swim","24","ixe-base","0x4016e8","n/a","n/a","ImplTaskRegion10",120.131,120.131,80788552429,80788552429,116357662927,116357662927,14248792847,14248792847,307201095,307201095,5667119915,5667119915,114295629,114295629,1576183229,1576183229,1320690673,1320690673,80788552429,80788552429,102108870080,102108870080,12786905247,12786905247,1461887600,1461887600,255492556,255492556,1320690673,1320690673
