"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"351.bwaves","48","tsan","(nil)","n/a","n/a","ImplTaskRegion1",9.68867,914.551,1155509,25791389556,4243890078,66974004507,409668,3212889779,435374,28213536,773877,2417037808,283466,2785842,592363,3875697848,520348,3650203804,1155509,25791389556,4240612734,41270886275,806168,-5280177816,2471176,30983296048,576120,1803952352,4162784,29201630432
"351.bwaves","48","tsan","0x4d8b7c","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/shell_lam.fppized.f","56","ImplTaskRegion2",573.693,573.693,5087147741,5087147741,10961379629,10961379629,670702777,670702777,20022510,20022510,550612928,550612928,860446,860446,447983974,447983974,154727937,154727937,5087147741,5087147741,5595757413,5595757413,1788633992,1788633992,3576988224,3576988224,2346048296,2346048296,1237823496,1237823496
"351.bwaves","48","tsan","0x4d8d43","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/shell_lam.fppized.f","79","ImplTaskRegion3",15.6741,15.6741,185781395,185781395,614372751,614372751,5640535,5640535,369837,369837,4883219,4883219,49125,49125,4943662,4943662,3673326,3673326,185781395,185781395,569248471,569248471,5967984,5967984,39156296,39156296,10162688,10162688,29386608,29386608
"351.bwaves","48","tsan","0x4d8ebd","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/shell_lam.fppized.f","112","ImplTaskRegion4",14.7129,14.7129,139809663,139809663,393144771,393144771,5560829,5560829,604661,604661,5019869,5019869,36213,36213,4891727,4891727,3624383,3624383,139809663,139809663,348658139,348658139,5642520,5642520,38844112,38844112,10138752,10138752,28995064,28995064
"351.bwaves","48","tsan","0x4daadc","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/shell_lam.fppized.f","134","ImplTaskRegion5",0.00961328,0.00961328,1489287,1489287,4626959,4626959,174505,174505,20350,20350,65029,65029,11296,11296,232195,232195,209365,209365,1489287,1489287,3230919,3230919,-371152,-371152,1767192,1767192,182640,182640,1674920,1674920
"351.bwaves","48","tsan","0x4dbcfd","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/fill2.fppized.f","14","ImplTaskRegion6",0.772489,0.772489,82556450,82556450,132497031,132497031,3553739,3553739,253432,253432,2409196,2409196,139673,139673,3363371,3363371,3030270,3030270,82556450,82556450,104067119,104067119,2640328,2640328,25789584,25789584,2664808,2664808,24242160,24242160
"351.bwaves","48","tsan","0x4dbd8a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/fill2.fppized.f","25","ImplTaskRegion7",0.768564,0.768564,82305603,82305603,133548877,133548877,3485527,3485527,207089,207089,2308054,2308054,68791,68791,3265259,3265259,2936697,2936697,82305603,82305603,105664661,105664661,2312472,2312472,25571744,25571744,2628496,2628496,23493576,23493576
"351.bwaves","48","tsan","0x4d9622","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/shell_lam.fppized.f","190","ImplTaskRegion8",2.14653,2.14653,822249869,822249869,2491092306,2491092306,95641394,95641394,362081,362081,3196649,3196649,307425,307425,97592669,97592669,95017999,95017999,822249869,822249869,1725961154,1725961154,-13150800,-13150800,778281952,778281952,20597360,20597360,760143992,760143992
"351.bwaves","48","tsan","0x4d2953","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/jacobian_lam.fppized.f","37","ImplTaskRegion9",3059.77,3059.77,79883421310,79883421310,185622658193,185622658193,5848337298,5848337298,177215988,177215988,3126971015,3126971015,6070838,6070838,6685581348,6685581348,5297546481,5297546481,79883421310,79883421310,138835959809,138835959809,-6649385696,-6649385696,53436084080,53436084080,11104278936,11104278936,42380371848,42380371848
"351.bwaves","48","tsan","0x4d9f01","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/351.bwaves/build/build_base_tsan-profiler.0000/shell_lam.fppized.f","231","ImplTaskRegion10",34790.3,34790.3,463125700256,463125700256,986267957734,986267957734,76065850632,76065850632,624107029,624107029,65386467989,65386467989,27140945,27140945,139238217373,139238217373,95969662019,95969662019,463125700256,463125700256,377741152678,377741152678,-505161806368,-505161806368,1113688611424,1113688611424,346148442832,346148442832,767757296152,767757296152
