"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"360.ilbdc","48","tsan","(nil)","n/a","n/a","ImplTaskRegion1",1.98477,103.799,3438815556,10188354243,5828024059,24352321491,34868375,791492662,393437,2813144,23625503,582697785,301949,1277127,32684664,665989324,25499531,625089229,3438815556,10188354243,5549077059,18020380195,19885280,1014243720,259061720,5317697576,57481064,327200760,203996248,5000713832
"360.ilbdc","48","tsan","0x4c3bc4","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/mod_benchgeo.fppized.f90","36","ImplTaskRegion2",4.99671,4.99671,252618084,252618084,1282055729,1282055729,415624,415624,240283,240283,574958,574958,57051,57051,316566,316566,93993,93993,252618084,252618084,1278730737,1278730737,1248872,1248872,2076120,2076120,1780584,1780584,751944,751944
"360.ilbdc","48","tsan","0x4cf1b3","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/ilbdc-kernel.fppized.f90","129","ImplTaskRegion3",84.9622,84.9622,1214163614,1214163614,3877933257,3877933257,6763847,6763847,1108593,1108593,7097759,7097759,117824,117824,5705183,5705183,2208558,2208558,1214163614,1214163614,3823822481,3823822481,9411904,9411904,44698872,44698872,27973000,27973000,17668464,17668464
"360.ilbdc","48","tsan","0x4cf3af","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/ilbdc-kernel.fppized.f90","147","ImplTaskRegion4",18.527,18.527,181852293,181852293,447651767,447651767,20519884,20519884,244172,244172,13678793,13678793,77750,77750,12841057,12841057,4835113,4835113,181852293,181852293,283492695,283492695,62052616,62052616,102106456,102106456,64047552,64047552,38680904,38680904
"360.ilbdc","48","tsan","0x4cf40d","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/ilbdc-kernel.fppized.f90","154","ImplTaskRegion5",30.9726,30.9726,691751138,691751138,3120751020,3120751020,20275251,20275251,415322,415322,13656304,13656304,121794,121794,12906564,12906564,4862900,4862900,691751138,691751138,2958549012,2958549012,59923848,59923848,102278160,102278160,64349312,64349312,38903200,38903200
"360.ilbdc","48","tsan","0x4cdee2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/mod_relax.fppized.f90","142","ImplTaskRegion6",4836.94,4836.94,365638766733,365638766733,908873397498,908873397498,36175736412,36175736412,88345565,88345565,26859176391,26859176391,43800145,43800145,30620910124,30620910124,29644681241,29644681241,365638766733,365638766733,619467506202,619467506202,44789011464,44789011464,244616879832,244616879832,7809831064,7809831064,237157449928,237157449928
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"360.ilbdc","48","archer-sampling","(nil)","n/a","n/a","ImplTaskRegion1",1.66136,38.9995,2307928937,14561782350,4602074530,31298541413,30525180,971049560,403558,3002360,18158015,605901211,315590,2549200,28695186,769668912,23759830,717460914,2307928937,14561782350,4357873090,23530144933,17164672,1631438784,227036768,6136957696,39482848,417663984,190078640,5739687312
"360.ilbdc","48","archer-sampling","0x4c52f4","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_archer-sampling-profiler.0000/mod_benchgeo.fppized.f90","36","ImplTaskRegion2",3.83142,3.83142,187521533,187521533,927515542,927515542,403738,403738,295066,295066,619747,619747,73492,73492,327382,327382,100872,100872,187521533,187521533,924285638,924285638,1198784,1198784,2031120,2031120,1812080,1812080,806976,806976
