"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"370.mgrid331","12","tsan","(nil)","n/a","n/a","ImplTaskRegion1",0.0703981,1224.63,8962996,130353014758,15818698,355760546503,1974185,17550742686,1895184,26464748,3685906,10948907408,695632,14978252,1502070,12307259593,1035834,8214738449,8962996,130353014758,25218,215354605015,9341976,42067690760,6451504,98338250728,3729888,32740169152,8286672,65717907592
"370.mgrid331","12","tsan","0x4c8c7b","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1421","ImplTaskRegion2",4.7548,4.7548,382658458,382658458,739359646,739359646,33121340,33121340,821762,821762,15138528,15138528,43483,43483,31472650,31472650,27471743,27471743,382658458,382658458,474388926,474388926,13537384,13537384,251433336,251433336,32007256,32007256,219773944,219773944
"370.mgrid331","12","tsan","0x4c8094","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1421","ImplTaskRegion3",4.8403,4.8403,399031605,399031605,783758987,783758987,33557890,33557890,908026,908026,15673532,15673532,32551,32551,31900209,31900209,27658793,27658793,399031605,399031605,515295867,515295867,13521856,13521856,254941264,254941264,33931328,33931328,221270344,221270344
"370.mgrid331","12","tsan","0x4c85d2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1109","ImplTaskRegion4",0.48306,0.48306,537427081,537427081,902649304,902649304,42934556,42934556,25102,25102,9254493,9254493,22729,22729,43007216,43007216,42464952,42464952,537427081,537427081,559172856,559172856,-399448,-399448,343875896,343875896,4338112,4338112,339719616,339719616
"370.mgrid331","12","tsan","0x4c86ec","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1126","ImplTaskRegion5",0.397455,0.397455,353272000,353272000,1029942292,1029942292,42513271,42513271,48017,48017,820996,820996,38739,38739,42682459,42682459,42164088,42164088,353272000,353272000,689836124,689836124,-1043592,-1043592,341149760,341149760,4146968,4146968,337312704,337312704
"370.mgrid331","12","tsan","0x4c87ae","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1236","ImplTaskRegion6",0.436856,0.436856,275802526,275802526,553925306,553925306,43125271,43125271,16971,16971,8745595,8745595,14857,14857,43172372,43172372,42570656,42570656,275802526,275802526,208923138,208923138,-257952,-257952,345260120,345260120,4813728,4813728,340565248,340565248
"370.mgrid331","12","tsan","0x4c8ac2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1008","ImplTaskRegion7",0.0589654,0.0589654,23970575,23970575,51258741,51258741,2923757,2923757,16821,16821,1822974,1822974,15592,15592,3095229,3095229,3008225,3008225,23970575,23970575,27868685,27868685,-1247040,-1247040,24637096,24637096,696032,696032,24065800,24065800
"370.mgrid331","12","tsan","0x4c7cca","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","944","ImplTaskRegion8",0.788995,0.788995,852405916,852405916,2081139338,2081139338,85035179,85035179,40814,40814,1871757,1871757,37896,37896,85264704,85264704,84590110,84590110,852405916,852405916,1400857906,1400857906,-1533032,-1533032,681814464,681814464,5396752,5396752,676720880,676720880
"370.mgrid331","12","tsan","0x4cb205","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","606","ImplTaskRegion9",9342.22,9342.22,887707669034,887707669034,2393071707156,2393071707156,124469577504,124469577504,113044602,113044602,80267886863,80267886863,76973224,76973224,92974839209,92974839209,61369507463,61369507463,887707669034,887707669034,1397315087124,1397315087124,252573692152,252573692152,743182927880,743182927880,252842653968,252842653968,490956059704,490956059704
"370.mgrid331","12","tsan","0x4cb2d3","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1008","ImplTaskRegion10",8.87977,8.87977,3577296713,3577296713,7919172010,7919172010,514295303,514295303,6255046,6255046,327130721,327130721,3878190,3878190,549495096,549495096,534828517,534828517,3577296713,3577296713,3804809586,3804809586,-250572824,-250572824,4364935248,4364935248,117332632,117332632,4278628136,4278628136
"370.mgrid331","12","tsan","0x4cbc00","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","688","ImplTaskRegion11",85.7589,85.7589,86504636486,86504636486,222515080791,222515080791,17243194051,17243194051,6813101,6813101,10662580167,10662580167,5071305,5071305,6026270849,6026270849,5458748157,5458748157,86504636486,86504636486,84569528383,84569528383,89775956056,89775956056,48169596352,48169596352,4540181536,4540181536,43669985256,43669985256
"370.mgrid331","12","tsan","0x4cbd06","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1008","ImplTaskRegion12",1.42827,1.42827,531216198,531216198,1208742470,1208742470,73017388,73017388,3877836,3877836,49491621,49491621,1846880,1846880,84883063,84883063,80063774,80063774,531216198,531216198,624603366,624603366,-80150360,-80150360,664289464,664289464,38554312,38554312,640510192,640510192
"370.mgrid331","12","tsan","0x4cbef7","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","466","ImplTaskRegion13",0.0221481,0.0221481,2465709,2465709,7901043,7901043,140519,140519,249810,249810,372253,372253,25660,25660,117645,117645,68312,68312,2465709,2465709,6776891,6776891,388272,388272,735880,735880,394664,394664,546496,546496
"370.mgrid331","12","tsan","0x4cb5ae","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","535","ImplTaskRegion14",5149.26,5149.26,530314040304,530314040304,1422872883124,1422872883124,62080385770,62080385770,58845818,58845818,37652989364,37652989364,38192961,38192961,45778980157,45778980157,28383372153,28383372153,530314040304,530314040304,926229796964,926229796964,130716788592,130716788592,365926297568,365926297568,139164864032,139164864032,227066977224,227066977224
"370.mgrid331","12","tsan","0x4cb688","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","1008","ImplTaskRegion15",5.2157,5.2157,2435492892,2435492892,5000513979,5000513979,294514583,294514583,5382877,5382877,188123337,188123337,2782578,2782578,316236866,316236866,299366179,299366179,2435492892,2435492892,2644397315,2644397315,-151517640,-151517640,2507634304,2507634304,134965496,134965496,2394929432,2394929432
"370.mgrid331","12","tsan","0x4cc11c","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","474","ImplTaskRegion16",6.09602,6.09602,3171749763,3171749763,6438930240,6438930240,484104779,484104779,2689209,2689209,105257328,105257328,1079710,1079710,484815699,484815699,482341290,482341290,3171749763,3171749763,2566092008,2566092008,2950320,2950320,3869887912,3869887912,19795272,19795272,3858730320,3858730320
"370.mgrid331","12","tsan","0x4caa31","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","836","ImplTaskRegion17",0.0159271,0.0159271,2140582,2140582,6490331,6490331,118697,118697,162496,162496,267483,267483,11636,11636,80495,80495,49160,49160,2140582,2140582,5540755,5540755,398704,398704,550872,550872,250680,250680,393280,393280
"370.mgrid331","12","tsan","0x4cabef","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","850","ImplTaskRegion18",0.0152171,0.0152171,2505663,2505663,6757177,6757177,141360,141360,240830,240830,365695,365695,26186,26186,116895,116895,67928,67928,2505663,2505663,5626297,5626297,405208,405208,725672,725672,391736,391736,543424,543424
"370.mgrid331","12","tsan","0x4cada2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","865","ImplTaskRegion19",0.0148964,0.0148964,2043635,2043635,6169450,6169450,107460,107460,153467,153467,249500,249500,11422,11422,62815,62815,36381,36381,2043635,2043635,5309770,5309770,448536,448536,411144,411144,211472,211472,291048,291048
"370.mgrid331","12","tsan","0x4caf34","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","880","ImplTaskRegion20",0.0162539,0.0162539,2814007,2814007,7367295,7367295,136782,136782,235119,235119,357214,357214,23194,23194,100087,100087,54377,54377,2814007,2814007,6273039,6273039,479112,479112,615144,615144,365680,365680,435016,435016
"370.mgrid331","12","tsan","0x4ca6d5","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/370.mgrid331/build/build_base_tsan-profiler.0000/mg.fppized.f","794","ImplTaskRegion21",84.0793,84.0793,96140375147,96140375147,228049695642,228049695642,6173094454,6173094454,4963416,4963416,1512778664,1512778664,3172001,3172001,4712847514,4712847514,4399748668,4399748668,96140375147,96140375147,178664940010,178664940010,11707351528,11707351528,37677404104,37677404104,2504790768,2504790768,35197989344,35197989344
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"370.mgrid331","12","archer-sampling","(nil)","n/a","n/a","ImplTaskRegion1",0.0705156,192.545,11742555,189325039861,20092654,438622938087,2443157,13474991141,2939569,17878394,5092457,7728962019,908203,10175207,2162651,6331931242,1799620,5890097538,11742555,189325039861,547398,330823008959,9509672,57225880848,10035584,50574048280,2904248,3534669632,14396960,47120780304
