"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"376.kdtree","24","tsan","(nil)","n/a","n/a","ImplTaskRegion1",3.91767,28.6854,3994126729,31222503972,6023311478,55014750831,270101362,635938841,150492,16352386,230617194,516907154,146491,2771464,149719590,405342063,87867484,207525942,3994126729,31222503972,3862500582,49927240103,964226104,1866945936,1196584792,3220564792,494816848,1582528968,702939872,1660207536
"376.kdtree","24","tsan","0x4c77e8","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","781","ImplTaskRegion2",0.419184,0.419184,12187509,12187509,27230005,27230005,683408,683408,84903,84903,629496,629496,28579,28579,595824,595824,86939,86939,12187509,12187509,21762741,21762741,929304,929304,4537960,4537960,4071080,4071080,695512,695512
"376.kdtree","24","tsan","0x4c7844","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","806","ImplTaskRegion3",87.8893,87.8893,336778029,336778029,1494785652,1494785652,2254042,2254042,668989,668989,2336572,2336572,71421,71421,4236506,4236506,1925760,1925760,336778029,336778029,1476753316,1476753316,-15288344,-15288344,33320680,33320680,18485968,18485968,15406080,15406080
"376.kdtree","24","tsan","0x4c7a3d","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","856","ImplTaskRegion4",9.55694,12.4437,1253536871,2964447031,3875140029,6460653853,39926719,148893331,210508,17471981,38130445,145131765,56680,645968,73124043,138279584,38239071,81503501,1253536871,2964447031,3555726277,5269507205,-265125152,90077720,584538904,1101068928,279079776,454208664,305912568,652028008
"376.kdtree","24","tsan","0x4c608d","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","441","ExplTaskRegion5",1.43193,7.8027,872435206,4793640282,1318903598,7236096156,54080755,269803632,8664053,83595280,53422159,309049845,334449,1991316,31539136,113508736,21444456,70145398,872435206,4793640282,886257558,5077667100,183008544,1266289696,249637496,892139360,80757440,346906704,171555648,561163184
"376.kdtree","24","tsan","0x4c5f31","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","411","ExplTaskRegion6",1.4548,7.13341,838474954,4287953884,1266610226,6500278244,54885857,247507564,8597420,75780974,53579161,282063542,254839,1459056,33616405,108323943,21819974,65761843,838474954,4287953884,827523370,4520217732,172194328,1125141416,266892528,854919096,94371448,340496800,174559792,526094744
"376.kdtree","24","tsan","0x4c7aa8","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","894","ImplTaskRegion7",0.134169,582.785,25706487,667378597828,59757828,1154649886138,1965376,8412777285,128186,360514932,2015710,6813907271,47487,67563333,4686579,5969010346,2481576,2969117734,25706487,667378597828,44034820,1087347667858,-21389728,20090642176,37112736,47211576104,17640024,23999140896,19852608,23752941872
"376.kdtree","24","tsan","0x4c6b49","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","561","ExplTaskRegion8",299.358,585.733,343149490971,671757490736,588691780018,1159698797665,4256650584,8333583230,129037415,206932233,3412364903,6615187953,23319809,38715481,3077992739,5999523967,1450371816,2895850195,343149490971,671757490736,554638575346,1093030131825,9615821232,18982197952,24437383440,47686467888,13020967384,24829390176,11602974528,23166801560
"376.kdtree","24","tsan","0x4c6902","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","539","ExplTaskRegion9",279.389,568.531,323188316224,660010684315,564065543055,1144158121698,4042154326,8169111061,128738520,208152726,3202010036,6432445561,24796331,41425117,2794446119,5689935388,1479705671,2940681461,323188316224,660010684315,531728308447,1078805233210,10180036304,20164806320,22157198304,45188082168,10517923584,21994031416,11837645368,23525451688
"376.kdtree","24","tsan","0x4c70db","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","630","ExplTaskRegion10",1.93653,3406.93,497689244,3930167678515,898580186,6781565213653,52702074,49048502644,46410714,2068522543,91499709,39749853859,10412802,401879347,49499776,34479274293,20411952,16970355935,497689244,3930167678515,476963594,6389177192501,108920800,119768861584,312695792,272619159568,232702592,140071346864,163295616,135762847480
"376.kdtree","24","tsan","0x4c72ab","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/376.kdtree/build/build_base_tsan-profiler.0000/kdtree.cc","643","ExplTaskRegion11",1.96729,3786.7,517394902,4393184842718,934225051,7555522499687,59304925,54459754950,56200097,2300213810,106016913,44193762854,8986904,444912675,42385133,38063350707,16146719,18955905417,517394902,4393184842718,459785651,7119844460087,207253568,134730535344,267185832,300947504256,209907312,152859562320,129173752,151647243336
