"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"360.ilbdc","12","tsan","(nil)","n/a","n/a","ImplTaskRegion1",1.95522,84.7735,3323212727,27309266961,5697012839,72024287873,34294944,2986632137,342439,2674931,23068086,2181794694,272954,2420083,32179973,2562172271,25043316,2372185436,3323212727,27309266961,5422653287,48131230777,19103400,3415039592,255256152,20478017504,57093256,1519894680,200346528,18977483488
"360.ilbdc","12","tsan","0x4c3bc4","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/mod_benchgeo.fppized.f90","36","ImplTaskRegion2",0.898847,0.898847,62390880,62390880,298728968,298728968,211605,211605,79149,79149,253257,253257,18207,18207,185279,185279,61768,61768,62390880,62390880,297036128,297036128,356264,356264,1336576,1336576,988088,988088,494144,494144
"360.ilbdc","12","tsan","0x4cf1b3","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/ilbdc-kernel.fppized.f90","129","ImplTaskRegion3",19.6157,19.6157,787164632,787164632,1748732545,1748732545,6152971,6152971,482261,482261,6202110,6202110,28074,28074,5186861,5186861,1276127,1276127,787164632,787164632,1699508777,1699508777,7953472,7953472,41270296,41270296,31285872,31285872,10209016,10209016
"360.ilbdc","12","tsan","0x4cf3af","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/ilbdc-kernel.fppized.f90","147","ImplTaskRegion4",2.53746,2.53746,147572737,147572737,268107113,268107113,19113297,19113297,84068,84068,12494365,12494365,22137,22137,12610028,12610028,4570492,4570492,147572737,147572737,115200737,115200737,52203248,52203248,100703128,100703128,64316288,64316288,36563936,36563936
"360.ilbdc","12","tsan","0x4cf40d","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/ilbdc-kernel.fppized.f90","154","ImplTaskRegion5",5.01655,5.01655,296390392,296390392,1048291018,1048291018,19108954,19108954,217404,217404,12613352,12613352,33838,33838,12636449,12636449,4604730,4604730,296390392,296390392,895419386,895419386,52050744,52050744,100820888,100820888,64253752,64253752,36837840,36837840
"360.ilbdc","12","tsan","0x4cdee2","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_tsan-profiler.0000/mod_relax.fppized.f90","142","ImplTaskRegion6",986.938,986.938,297748683477,297748683477,804509007418,804509007418,35355203227,35355203227,20177323,20177323,25874076034,25874076034,19467101,19467101,30374642462,30374642462,29043363907,29043363907,297748683477,297748683477,521667381602,521667381602,40000222928,40000222928,242841402888,242841402888,10650228440,10650228440,232346911256,232346911256
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"360.ilbdc","12","archer-sampling","(nil)","n/a","n/a","ImplTaskRegion1",1.6287,107.882,2307803322,44377821047,4599532472,98783874770,30519521,3259301936,410379,4425677,18235928,2138038327,306185,3860673,28710182,2678239786,23699871,2537007839,2307803322,44377821047,4355376304,72709459282,16924192,4679382584,227231976,21395032904,40082488,1129855576,189598968,20296062712
"360.ilbdc","12","archer-sampling","0x4c52f4","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_archer-sampling-profiler.0000/mod_benchgeo.fppized.f90","36","ImplTaskRegion2",0.680548,0.680548,51065653,51065653,227220482,227220482,219653,219653,116718,116718,295924,295924,22155,22155,181742,181742,52319,52319,51065653,51065653,225463258,225463258,480528,480528,1276696,1276696,1035384,1035384,418552,418552
