"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"357.bt331","24","tsan","(nil)","n/a","n/a","ImplTaskRegion1",0.0255666,82.4205,977514,76809980215,1664343,160547627524,217480,3834208946,318780,69126140,516270,1839070378,249373,5428953,378772,1143445356,339213,929477920,977514,76809980215,-75497,129873955956,704648,21569540344,1035192,9104131224,316472,1711739488,2713704,7435823360
"357.bt331","24","tsan","0x4c47fe","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/initialize.f","4","ImplTaskRegion2",100.373,100.373,4147812532,4147812532,12083487105,12083487105,1389806607,1389806607,1570708,1570708,923839760,923839760,237278,237278,3578445740,3578445740,1776780909,1776780909,4147812532,4147812532,965034249,965034249,-17507214840,-17507214840,28625667696,28625667696,14413318648,14413318648,14214247272,14214247272
"357.bt331","24","tsan","0x4cd12e","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/exact_rhs.f","5","ImplTaskRegion3",24.5729,24.5729,2025410166,2025410166,4854126624,4854126624,360130817,360130817,1881082,1881082,236522077,236522077,117952,117952,778625400,778625400,386693034,386693034,2025410166,2025410166,1973080088,1973080088,-3347013048,-3347013048,6228059584,6228059584,3135458928,3135458928,3093544272,3093544272
"357.bt331","24","tsan","0x4d6a42","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/rhs.f","16","ImplTaskRegion4",409.501,409.501,315746778716,315746778716,570353108591,570353108591,12861259553,12861259553,21422484,21422484,6590492375,6590492375,20181994,20181994,11660457537,11660457537,10846987616,10846987616,315746778716,315746778716,467463032167,467463032167,9767872080,9767872080,93122204344,93122204344,6507759368,6507759368,86775900928,86775900928
"357.bt331","24","tsan","0x4d9f7f","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/x_solve.f","47","ImplTaskRegion5",426.804,426.804,347933137726,347933137726,816056590459,816056590459,18677719052,18677719052,444086651,444086651,8443678933,8443678933,24575097,24575097,1689234543,1689234543,1321362268,1321362268,347933137726,347933137726,666634838043,666634838043,136104476848,136104476848,13317275568,13317275568,2942978200,2942978200,10570898144,10570898144
"357.bt331","24","tsan","0x4dd49f","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/y_solve.f","45","ImplTaskRegion6",446.743,446.743,347034063276,347034063276,816367767491,816367767491,20130779806,20130779806,448990628,448990628,9474962701,9474962701,24686316,24686316,1470112886,1470112886,1038764082,1038764082,347034063276,347034063276,655321529043,655321529043,149482825888,149482825888,11563412560,11563412560,3450790432,3450790432,8310112656,8310112656
"357.bt331","24","tsan","0x4e4e2f","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/z_solve.f","45","ImplTaskRegion7",543.108,543.108,489957957978,489957957978,986806236195,986806236195,20698856653,20698856653,503133024,503133024,10048135175,10048135175,34112206,34112206,2201171044,2201171044,1081639906,1081639906,489957957978,489957957978,821215382971,821215382971,148254382520,148254382520,17336470704,17336470704,8956249104,8956249104,8653119248,8653119248
"357.bt331","24","tsan","0x4e5217","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/add.f","20","ImplTaskRegion8",17.1205,17.1205,15914042206,15914042206,27968308858,27968308858,660268477,660268477,2953742,2953742,212353413,212353413,2570916,2570916,756267630,756267630,721169446,721169446,15914042206,15914042206,22686161042,22686161042,-747425896,-747425896,6029573712,6029573712,280785472,280785472,5769355568,5769355568
"357.bt331","24","tsan","0x4e5b0c","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/error.f","26","ImplTaskRegion9",8.07845,8.07845,351461664,351461664,1031345590,1031345590,115009154,115009154,168854,168854,75933514,75933514,28409,28409,298261179,298261179,148631039,148631039,351461664,351461664,111272358,111272358,-1465788928,-1465788928,2385862160,2385862160,1197041120,1197041120,1189048312,1189048312
"357.bt331","24","tsan","0x4e5c5c","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_tsan-profiler.0000/error.f","83","ImplTaskRegion10",0.0467904,0.0467904,29536167,29536167,54721292,54721292,1618816,1618816,19137,19137,156695,156695,15910,15910,1877172,1877172,1705866,1705866,29536167,29536167,41770764,41770764,-1939568,-1939568,14890096,14890096,1370448,1370448,13646928,13646928
