"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"359.botsspar","24","ixe-detail","(nil)","n/a","n/a","ImplTaskRegion1",0.967894,1046.46,640841132,1019265211912,1026739050,1710172044145,46836610,98178039042,48604689,1038800100,92366160,31034673288,10903476,134700778,18289447,6150339736,7031720,3516878528,640841132,1019265211912,979902440,1611994005103,39450639,92162400084,7385971,6015638958,11257727,2633461208,7031720,3516878528
"359.botsspar","24","ixe-detail","0x406488","n/a","n/a","ImplTaskRegion2",20.4594,24468.5,10853986252,21174512661008,19646586493,42241820163471,686598717,2177427270716,481538631,13467128493,956978264,663962868225,56228125,1255799778,172090908,66014101043,92924324,33709905934,10853986252,21174512661008,18959987776,40064392892755,570735934,2112668969451,115862783,64758301265,79166584,32304195109,92924324,33709905934
"359.botsspar","24","ixe-detail","0x407479","n/a","n/a","ExplTaskRegion3",806.258,806.258,422673373626,422673373626,1380461372137,1380461372137,49237656786,49237656786,1114689970,1114689970,30704596038,30704596038,26373296,26373296,5969494371,5969494371,2977547825,2977547825,422673373626,422673373626,1331223715351,1331223715351,43294535711,43294535711,5943121075,5943121075,2991946546,2991946546,2977547825,2977547825
"359.botsspar","24","ixe-detail","0x407517","n/a","n/a","ExplTaskRegion4",230.869,230.869,147959453327,147959453327,468955538190,468955538190,9884975786,9884975786,421488903,421488903,4973552349,4973552349,24742321,24742321,2833993482,2833993482,1451305996,1451305996,147959453327,147959453327,459070562404,459070562404,7075724625,7075724625,2809251161,2809251161,1382687486,1382687486,1451305996,1451305996
"359.botsspar","24","ixe-detail","0x40760b","n/a","n/a","ExplTaskRegion5",23411,23411,20593025847803,20593025847803,40372756666651,40372756666651,2117618039427,2117618039427,11449410989,11449410989,627327741574,627327741574,1148456036,1148456036,57038522282,57038522282,29188127789,29188127789,20593025847803,20593025847803,38255138627224,38255138627224,2061727973181,2061727973181,55890066246,55890066246,27850394493,27850394493,29188127789,29188127789
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"359.botsspar","24","archer-noread","(nil)","n/a","n/a","ImplTaskRegion1",0.254949,148.145,147907285,86995613850,219201950,223799983291,5694497,2990779987,240394,11308078,2462864,2090010690,61169,6195163,4705510,842504987,1694984,747448735,147907285,86995613850,213507453,220809203304,1050156,2154470163,4644341,836309824,3010526,95056252,1694984,747448735
"359.botsspar","24","archer-noread","0x4c446b","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/359.botsspar/build/build_base_archer-noread-profiler.0000/omp-tasks/sparselu/sparselu_single/sparselu.c","222","ImplTaskRegion2",0.779399,3484.88,669238666,1909198191116,1578051451,5047763379199,15766102,65838916153,4273972,167483834,15788277,51568837266,2679428,109942829,8665391,18506325683,7494235,2079932490,669238666,1909198191116,1562285349,4981924463046,9780139,47442533299,5985963,18396382854,1171156,16426393193,7494235,2079932490
"359.botsspar","24","archer-noread","0x4c5f92","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/359.botsspar/build/build_base_archer-noread-profiler.0000/omp-tasks/sparselu/sparselu_single/sparselu.c","230","ExplTaskRegion3",38.7469,38.7469,28288316159,28288316159,75246327344,75246327344,960292333,960292333,4184132,4184132,554677322,554677322,2906873,2906873,208922417,208922417,38955131,38955131,28288316159,28288316159,74286035011,74286035011,754276789,754276789,206015544,206015544,169967286,169967286,38955131,38955131
"359.botsspar","24","archer-noread","0x4c6142","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/359.botsspar/build/build_base_archer-noread-profiler.0000/omp-tasks/sparselu/sparselu_single/sparselu.c","237","ExplTaskRegion4",39.4266,39.4266,27583297766,27583297766,71616077895,71616077895,691124515,691124515,3809501,3809501,351171183,351171183,2403152,2403152,184012921,184012921,37690541,37690541,27583297766,27583297766,70924953380,70924953380,509514746,509514746,181609769,181609769,146322380,146322380,37690541,37690541
"359.botsspar","24","archer-noread","0x4c62cf","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/359.botsspar/build/build_base_archer-noread-profiler.0000/omp-tasks/sparselu/sparselu_single/sparselu.c","249","ExplTaskRegion5",3405.92,3405.92,1852657338525,1852657338525,4899322922509,4899322922509,64171733203,64171733203,155216229,155216229,50647200484,50647200484,101953376,101953376,18104724954,18104724954,1995792583,1995792583,1852657338525,1852657338525,4835151189306,4835151189306,46168961625,46168961625,18002771578,18002771578,16108932371,16108932371,1995792583,1995792583
