"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"352.nab","24","base","0x403c8a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_base-profiler.0000/./eff.c","795","ImplTaskRegion3",0.149986,0.149986,68623996,68623996,330322901,330322901,6194511,6194511,1212797,1212797,3311568,3311568,90606,90606,918977,918977,482678,482678,68623996,68623996,324128390,324128390,5366140,5366140,828371,828371,436299,436299,482678,482678
"352.nab","24","base","0x40490c","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_base-profiler.0000/./eff.c","1689","ImplTaskRegion4",17.5276,17.5276,1712830674,1712830674,27403240409,27403240409,525333287,525333287,12550457,12550457,136070607,136070607,102697,102697,19576448,19576448,9482404,9482404,1712830674,1712830674,26877907122,26877907122,505859536,505859536,19473751,19473751,10094044,10094044,9482404,9482404
"352.nab","24","base","0x404998","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_base-profiler.0000/./eff.c","1884","ImplTaskRegion5",43.7999,43.7999,22891021252,22891021252,74814105957,74814105957,822826079,822826079,23588320,23588320,421453386,421453386,207160,207160,32420924,32420924,14335803,14335803,22891021252,22891021252,73991279878,73991279878,790612315,790612315,32213764,32213764,18085121,18085121,14335803,14335803
"352.nab","24","base","0x4049da","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_base-profiler.0000/./eff.c","2667","ImplTaskRegion6",37.689,37.689,7732396996,7732396996,57606456982,57606456982,1116272389,1116272389,20864286,20864286,465872141,465872141,99644,99644,31342271,31342271,15406307,15406307,7732396996,7732396996,56490184593,56490184593,1085029762,1085029762,31242627,31242627,15935964,15935964,15406307,15406307
"352.nab","24","base","0x403fd1","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_base-profiler.0000/./eff.c","795","ImplTaskRegion7",12.2311,12.2311,1608793193,1608793193,29046941738,29046941738,245793344,245793344,17559212,17559212,80905373,80905373,64112,64112,34612304,34612304,17196200,17196200,1608793193,1608793193,28801148394,28801148394,211245152,211245152,34548192,34548192,17416104,17416104,17196200,17196200
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"352.nab","24","ixe-detail","(nil)","n/a","n/a","ImplTaskRegion1",137.014,2075.22,170329624213,921018169356,281283432016,3974695399250,13092517398,70278838175,707983963,3620531003,6287214572,36260466645,81687245,266344903,620928498,10353312010,314551422,5637025500,170329624213,921018169356,268190914618,3904416561075,12553276145,60191871068,539241253,10086967107,306377076,4716286510,314551422,5637025500
"352.nab","24","ixe-detail","0x412e09","n/a","n/a","ImplTaskRegion2",1951.71,1951.71,942535565874,942535565874,2224615926301,2224615926301,55532400000,55532400000,2200646518,2200646518,29324563654,29324563654,161453001,161453001,9404197578,9404197578,4760681746,4760681746,942535565874,942535565874,2169083526301,2169083526301,46289655423,46289655423,9242744577,9242744577,4643515832,4643515832,4760681746,4760681746
"352.nab","24","ixe-detail","0x406ac0","n/a","n/a","ImplTaskRegion3",24.3863,24.3863,31117407228,31117407228,51887871964,51887871964,2708521876,2708521876,84663573,84663573,1325498628,1325498628,27012346,27012346,149324167,149324167,94267547,94267547,31117407228,31117407228,49179350088,49179350088,2586210055,2586210055,122311821,122311821,55056620,55056620,94267547,94267547
"352.nab","24","ixe-detail","0x409325","n/a","n/a","ImplTaskRegion4",6654.53,6654.53,1687443749310,1687443749310,13827675617557,13827675617557,131337772095,131337772095,5297226421,5297226421,58362451536,58362451536,195350170,195350170,27419038480,27419038480,14024493635,14024493635,1687443749310,1687443749310,13696337845462,13696337845462,104114083785,104114083785,27223688310,27223688310,13394544845,13394544845,14024493635,14024493635
"352.nab","24","ixe-detail","0x409413","n/a","n/a","ImplTaskRegion5",15127.7,15127.7,6585637928913,6585637928913,28482169687874,28482169687874,573351293695,573351293695,20407687782,20407687782,316418968355,316418968355,337090555,337090555,70382181203,70382181203,35507974943,35507974943,6585637928913,6585637928913,27908818394179,27908818394179,503306203047,503306203047,70045090648,70045090648,34874206260,34874206260,35507974943,35507974943
"352.nab","24","ixe-detail","0x409524","n/a","n/a","ImplTaskRegion6",15034.9,15034.9,4476710337550,4476710337550,31188761690720,31188761690720,311726793146,311726793146,12423897154,12423897154,139815040986,139815040986,357873859,357873859,61055857897,61055857897,31129982767,31129982767,4476710337550,4476710337550,30877034897574,30877034897574,251028809108,251028809108,60697984038,60697984038,29925875130,29925875130,31129982767,31129982767
"352.nab","24","ixe-detail","0x406a2d","n/a","n/a","ImplTaskRegion7",4917.26,4917.26,1615133290362,1615133290362,9530069394400,9530069394400,156884643760,156884643760,3847346875,3847346875,64320501551,64320501551,365462126,365462126,23521753712,23521753712,11976557486,11976557486,1615133290362,1615133290362,9373184750640,9373184750640,133728352174,133728352174,23156291586,23156291586,11545196226,11545196226,11976557486,11976557486
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"352.nab","24","archer-noread","(nil)","n/a","n/a","ImplTaskRegion1",6.42476,67.7552,5361486087,36017317158,10943450729,99808756322,175256130,1479300288,5865907,27665004,108652662,955252116,4126634,16668565,80475854,590181892,62819296,532262230,5361486087,36017317158,10768194599,98329456034,98906910,905786961,76349220,573513327,17656558,57919662,62819296,532262230
"352.nab","24","archer-noread","0x4d4c1c","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_archer-noread-profiler.0000/nblist.c","889","ImplTaskRegion2",65.2238,65.2238,41753635056,41753635056,120270553168,120270553168,1320294591,1320294591,22743151,22743151,1070866958,1070866958,9856636,9856636,512200425,512200425,130334964,130334964,41753635056,41753635056,118950258577,118950258577,817950802,817950802,502343789,502343789,381865461,381865461,130334964,130334964
"352.nab","24","archer-noread","0x4c9944","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_archer-noread-profiler.0000/./eff.c","795","ImplTaskRegion3",2.09223,2.09223,1352658919,1352658919,3383187715,3383187715,48311635,48311635,3182819,3182819,36109958,36109958,2489945,2489945,34082097,34082097,31396219,31396219,1352658919,1352658919,3334876080,3334876080,16719483,16719483,31592152,31592152,2685878,2685878,31396219,31396219
"352.nab","24","archer-noread","0x4c6f88","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_archer-noread-profiler.0000/./eff.c","1689","ImplTaskRegion4",177.33,177.33,77804686720,77804686720,254173620803,254173620803,4102154789,4102154789,36627988,36627988,2545103004,2545103004,20770621,20770621,1742162173,1742162173,402920247,402920247,77804686720,77804686720,250071466014,250071466014,2380763237,2380763237,1721391552,1721391552,1339241926,1339241926,402920247,402920247
"352.nab","24","archer-noread","0x4c7058","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_archer-noread-profiler.0000/./eff.c","1884","ImplTaskRegion5",398.275,398.275,176590896093,176590896093,533121389380,533121389380,7244087599,7244087599,74464536,74464536,5629978303,5629978303,39001768,39001768,3356470525,3356470525,819272956,819272956,176590896093,176590896093,525877301781,525877301781,3926618842,3926618842,3317468757,3317468757,2537197569,2537197569,819272956,819272956
"352.nab","24","archer-noread","0x4c709a","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_archer-noread-profiler.0000/./eff.c","2667","ImplTaskRegion6",350.366,350.366,152746154037,152746154037,480511876606,480511876606,8404430244,8404430244,74394532,74394532,5146310712,5146310712,44095533,44095533,3505401515,3505401515,846449401,846449401,152746154037,152746154037,472107446362,472107446362,4943124262,4943124262,3461305982,3461305982,2658952114,2658952114,846449401,846449401
"352.nab","24","archer-noread","0x4c611b","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/352.nab/build/build_base_archer-noread-profiler.0000/./eff.c","795","ImplTaskRegion7",270.908,270.908,124719976072,124719976072,382161089217,382161089217,4991571276,4991571276,57596282,57596282,3511863553,3511863553,34077279,34077279,2726947200,2726947200,674522641,674522641,124719976072,124719976072,377169517941,377169517941,2298701355,2298701355,2692869921,2692869921,2052424559,2052424559,674522641,674522641
