"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"360.ilbdc","12","ixe-detail","(nil)","n/a","n/a","ImplTaskRegion1",15.7565,1294.86,21868662276,939987612767,37432001980,1970990865293,1073814228,150530488720,332234197,1549911831,892639081,67725557605,25206006,146758043,127520876,11502501964,103843407,10414161712,21868662276,939987612767,36358187752,1820460376573,971499358,139174744799,102314870,11355743921,23677469,1088340252,103843407,10414161712
"360.ilbdc","12","ixe-detail","0x40411b","n/a","n/a","ImplTaskRegion2",4.88439,4.88439,1572266820,1572266820,2335664532,2335664532,71483560,71483560,38943621,38943621,84137843,84137843,8808819,8808819,16804346,16804346,8852573,8852573,1572266820,1572266820,2264180972,2264180972,63488033,63488033,7995527,7995527,7951773,7951773,8852573,8852573
"360.ilbdc","12","ixe-detail","0x40ca27","n/a","n/a","ImplTaskRegion3",3.92023,3.92023,1081752618,1081752618,1997561265,1997561265,68200555,68200555,10352618,10352618,52997584,52997584,2438622,2438622,21056000,21056000,11485323,11485323,1081752618,1081752618,1929360710,1929360710,49583177,49583177,18617378,18617378,9570677,9570677,11485323,11485323
"360.ilbdc","12","ixe-detail","0x40cc3c","n/a","n/a","ImplTaskRegion4",8.54797,8.54797,2662292886,2662292886,5108895169,5108895169,357736994,357736994,3979525,3979525,145531081,145531081,868567,868567,62610022,62610022,34265320,34265320,2662292886,2662292886,4751158175,4751158175,295995539,295995539,61741455,61741455,28344702,28344702,34265320,34265320
"360.ilbdc","12","ixe-detail","0x40cca7","n/a","n/a","ImplTaskRegion5",8.3769,8.3769,2659185659,2659185659,5064863800,5064863800,357826341,357826341,3779215,3779215,145498252,145498252,825907,825907,63126500,63126500,34489271,34489271,2659185659,2659185659,4707037459,4707037459,295525748,295525748,62300593,62300593,28637229,28637229,34489271,34489271
"360.ilbdc","12","ixe-detail","0x40b34e","n/a","n/a","ImplTaskRegion6",15233.9,15233.9,11047353920955,11047353920955,23326595931554,23326595931554,1741843561570,1741843561570,10472904202,10472904202,758514553336,758514553336,1181929521,1181929521,133501663455,133501663455,121642794870,121642794870,11047353920955,11047353920955,21584752369984,21584752369984,1609523827636,1609523827636,132319733934,132319733934,11858868585,11858868585,121642794870,121642794870
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"360.ilbdc","12","archer-noread","(nil)","n/a","n/a","ImplTaskRegion1",2.05483,100.088,1866199192,35099647945,4335663464,86714318018,40018877,3403684906,474398,4393833,25750134,2200047811,333334,3693242,36995653,2752115405,27963963,2580879860,1866199192,35099647945,4295644587,83310633112,3356558,655262743,36662319,2748422163,9031690,171235545,27963963,2580879860
"360.ilbdc","12","archer-noread","0x4c3c74","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_archer-noread-profiler.0000/mod_benchgeo.fppized.f90","36","ImplTaskRegion2",0.0820296,0.0820296,8082544,8082544,13679446,13679446,236435,236435,100372,100372,281151,281151,22047,22047,200296,200296,53214,53214,8082544,8082544,13443011,13443011,58186,58186,178249,178249,147082,147082,53214,53214
"360.ilbdc","12","archer-noread","0x4cf263","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_archer-noread-profiler.0000/ilbdc-kernel.fppized.f90","129","ImplTaskRegion3",1.49424,1.49424,275067328,275067328,586794199,586794199,6446239,6446239,491292,491292,6490675,6490675,20440,20440,5366384,5366384,1321861,1321861,275067328,275067328,580347960,580347960,1100295,1100295,5345944,5345944,4044523,4044523,1321861,1321861
"360.ilbdc","12","archer-noread","0x4cf45f","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_archer-noread-profiler.0000/ilbdc-kernel.fppized.f90","147","ImplTaskRegion4",2.5159,2.5159,145252532,145252532,255756945,255756945,19076949,19076949,282927,282927,12782176,12782176,30681,30681,12615904,12615904,4605216,4605216,145252532,145252532,236679996,236679996,6491726,6491726,12585223,12585223,8010688,8010688,4605216,4605216
"360.ilbdc","12","archer-noread","0x4cf4bd","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_archer-noread-profiler.0000/ilbdc-kernel.fppized.f90","154","ImplTaskRegion5",2.50651,2.50651,145250293,145250293,255752451,255752451,19065181,19065181,88206,88206,12590736,12590736,22742,22742,12596329,12596329,4612053,4612053,145250293,145250293,236687270,236687270,6491594,6491594,12573587,12573587,7984276,7984276,4612053,4612053
"360.ilbdc","12","archer-noread","0x4cdf92","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/360.ilbdc/build/build_base_archer-noread-profiler.0000/mod_relax.fppized.f90","142","ImplTaskRegion6",1107.39,1107.39,397093781986,397093781986,972061767494,972061767494,40042383856,40042383856,34941902,34941902,26313741907,26313741907,32406141,32406141,32979827067,32979827067,28631163441,28631163441,397093781986,397093781986,932019383638,932019383638,7094962930,7094962930,32947420926,32947420926,4348663626,4348663626,28631163441,28631163441
