"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"357.bt331","48","ixe-base","(nil)","n/a","n/a","ImplTaskRegion1",1.51845,98.5105,664386197,71446795376,910082601,89445405205,47403314,4148623411,75645160,9965092724,117964712,11416441579,19958977,62647049,31476413,429092412,21143537,330414607,664386197,71446795376,862679287,85296781794,35885878,3782178048,11517436,366445363,10332876,98677805,21143537,330414607
"357.bt331","48","ixe-base","0x4026b9","n/a","n/a","ImplTaskRegion2",28.7339,28.7339,7132707474,7132707474,35339688008,35339688008,134602100,134602100,53085006,53085006,127959310,127959310,11432751,11432751,38501357,38501357,25507465,25507465,7132707474,7132707474,35205085908,35205085908,107533494,107533494,27068606,27068606,12993892,12993892,25507465,25507465
"357.bt331","48","ixe-base","0x403ca9","n/a","n/a","ImplTaskRegion3",57.3414,57.3414,2638971225,2638971225,3492813621,3492813621,247720116,247720116,102423046,102423046,248245933,248245933,6509709,6509709,118366507,118366507,77865123,77865123,2638971225,2638971225,3245093505,3245093505,135863318,135863318,111856798,111856798,40501384,40501384,77865123,77865123
"357.bt331","48","ixe-base","0x40a64a","n/a","n/a","ImplTaskRegion4",592.456,592.456,221331541325,221331541325,417923057449,417923057449,44733211591,44733211591,1327265118,1327265118,8502471900,8502471900,327954841,327954841,6806592486,6806592486,5321389175,5321389175,221331541325,221331541325,373189845858,373189845858,38254573946,38254573946,6478637645,6478637645,1485203311,1485203311,5321389175,5321389175
"357.bt331","48","ixe-base","0x4117b4","n/a","n/a","ImplTaskRegion5",803.997,803.997,784093343148,784093343148,849581002770,849581002770,28218468581,28218468581,126517599735,126517599735,139165788212,139165788212,136661701,136661701,1681727873,1681727873,1246714190,1246714190,784093343148,784093343148,821362534189,821362534189,26673402409,26673402409,1545066172,1545066172,435013683,435013683,1246714190,1246714190
"357.bt331","48","ixe-base","0x415534","n/a","n/a","ImplTaskRegion6",860.924,860.924,788264521374,788264521374,885133410557,885133410557,36227838638,36227838638,126581944715,126581944715,142090417850,142090417850,165230000,165230000,1825976064,1825976064,1280363487,1280363487,788264521374,788264521374,848905571919,848905571919,34567092574,34567092574,1660746064,1660746064,545612577,545612577,1280363487,1280363487
"357.bt331","48","ixe-base","0x41b5b4","n/a","n/a","ImplTaskRegion7",857.875,857.875,782980562853,782980562853,876623376004,876623376004,35688326928,35688326928,127897033578,127897033578,143064318338,143064318338,213677567,213677567,1742528292,1742528292,1248060473,1248060473,782980562853,782980562853,840935049076,840935049076,34159476203,34159476203,1528850725,1528850725,494467819,494467819,1248060473,1248060473
"357.bt331","48","ixe-base","0x41f417","n/a","n/a","ImplTaskRegion8",34.0698,34.0698,11103120212,11103120212,25196679080,25196679080,3180017361,3180017361,99698964,99698964,380161816,380161816,45397513,45397513,436300987,436300987,339179126,339179126,11103120212,11103120212,22016661719,22016661719,2789113887,2789113887,390903474,390903474,97121861,97121861,339179126,339179126
"357.bt331","48","ixe-base","0x41fbfb","n/a","n/a","ImplTaskRegion9",1.2649,1.2649,357328905,357328905,1052153270,1052153270,9087610,9087610,2131533,2131533,6816333,6816333,684557,684557,2934898,2934898,1885770,1885770,357328905,357328905,1043065660,1043065660,6837269,6837269,2250341,2250341,1049128,1049128,1885770,1885770
"357.bt331","48","ixe-base","0x41f7e8","n/a","n/a","ImplTaskRegion10",0.471823,0.471823,36102581,36102581,61683017,61683017,5305018,5305018,1356745,1356745,2433368,2433368,587971,587971,1649936,1649936,1079523,1079523,36102581,36102581,56377999,56377999,4243053,4243053,1061965,1061965,570413,570413,1079523,1079523
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"357.bt331","48","base","(nil)","n/a","n/a","ImplTaskRegion1",0.00908589,3.36727,1281599,3361681894,2381542,5605064829,91794,356552884,214150,2010311,298442,199578363,154199,1279995,227914,90279698,201394,43594739,1281599,3361681894,2289748,5248511945,18079,267553181,73715,88999703,26520,46684959,201394,43594739
"357.bt331","48","base","0x40132e","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_base-profiler.0000/bt.fppized.f","136","ImplTaskRegion2",0.139161,0.139161,20785336,20785336,153718180,153718180,1016483,1016483,92697,92697,1016539,1016539,40286,40286,848163,848163,194374,194374,20785336,20785336,152701697,152701697,208606,208606,807877,807877,653789,653789,194374,194374
"357.bt331","48","base","0x401335","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_base-profiler.0000/bt.fppized.f","138","ImplTaskRegion3",0.187312,0.187312,77682212,77682212,206473104,206473104,2232858,2232858,67340,67340,1385191,1385191,34584,34584,1984003,1984003,882003,882003,77682212,77682212,204240246,204240246,283439,283439,1949419,1949419,1102000,1102000,882003,882003
"357.bt331","48","base","0x40e8ee","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/357.bt331/build/build_base_base-profiler.0000/rhs.f","16","ImplTaskRegion4",19.9463,19.9463,4926689973,4926689973,20941376414,20941376414,2038758805,2038758805,12845303,12845303,518087546,518087546,11262776,11262776,2642613638,2642613638,1318334100,1318334100,4926689973,4926689973,18902617609,18902617609,-592592057,-592592057,2631350862,2631350862,1324279538,1324279538,1318334100,1318334100
